ID,DOCID,SENID,DOCDATE,COUNTRYNAME,COUNTRYACR,COUNTRYCODE,REGION,REGION CODE,MUNICIPALITY,IDARTICLE,LEGAL_TEXT_OR,LEGAL TEXT_EN,COMMENT,AUTHORITY,COVERAGE,LEGALFORM,VERIFLEGAL,TARGETEDGROUPS,CONSTRAINTS,ANNOUNCE,TOTALNBFINES,TOTALNBJAIL,TOTALNBRARRTESTS,TYPEVENT1,SUBTYPEVENT101,SUBTYPEVENT102,SUBTYPEVENT103,SUBTYPEVENT104,SUBTYPEVENT105,SUBTYPEVENT106,SUBTYPEVENT107,SUBTYPEVENT108,SUBTYPEVENT109,SUBTYPEVENT110,SUBTYPEVENT111,COMMENT1,TYPEVENT2,SUBTYPEVENT201,SUBTYPEVENT202,SUBTYPEVENT203,SUBTYPEVENT204,SUBTYPEVENT205,SUBTYPEVENT206,SUBTYPEVENT207,COMMENT2,TYPEVENT3,SUBTYPEVENT301,SUBTYPEVENT302,SUBTYPEVENT303,SUBTYPEVENT304,SUBTYPEVENT305,SUBTYPEVENT306,SUBTYPEVENT307,SUBTYPEVENT308,SUBTYPEVENT309,SUBTYPEVENT310,SUBTYPEVENT311,COMMENT3,TYPEVENT4,SUBTYPEVENT401,SUBTYPEVENT421,SUBTYPEVENT402,SUBTYPEVENT403,SUBTYPEVENT404,SUBTYPEVENT405,SUBTYPEVENT406,SUBTYPEVENT407,SUBTYPEVENT427,SUBTYPEVENT408,SUBTYPEVENT409,SUBTYPEVENT410,SUBTYPEVENT411,SUBTYPEVENT412,SUBTYPEVENT413,SUBTYPEVENT414,SUBTYPEVENT415,COMMENT4,TYPEVENT9,SUBTYPEVENT901,SUBTYPEVENT902,SUBTYPEVENT903,SUBTYPEVENT904,SUBTYPEVENT905,COMMENT9,TYPEVENT5,SUBTYPEVENT501,SUBTYPEVENT502,SUBTYPEVENT503,SUBTYPEVENT504,SUBTYPEVENT505,SUBTYPEVENT506,SUBTYPEVENT507,SUBTYPEVENT508,COMMENT5,TYPEVENT6,SUBTYPEVENT601,SUBTYPEVENT602,SUBTYPEVENT603,SUBTYPEVENT604,SUBTYPEVENT605,SUBTYPEVENT606,SUBTYPEVENT607,SUBTYPEVENT608,SUBTYPEVENT609,SUBTYPEVENT610,SUBTYPEVENT611,SUBTYPEVENT612,SUBTYPEVENT613,SUBTYPEVENT614,COMMENT6,TYPEVENT7,SUBTYPEVENT701,SUBTYPEVENT702,SUBTYPEVENT703,SUBTYPEVENT704,SUBTYPEVENT705,SUBTYPEVENT706,SUBTYPEVENT707,SUBTYPEVENT708,SUBTYPEVENT709,SUBTYPEVENT710,SUBTYPEVENT711,COMMENT7,TYPEVENT8,SUBTYPEVENT801,SUBTYPEVENT802,SUBTYPEVENT803,SUBTYPEVENT804,SUBTYPEVENT805,SUBTYPEVENT806,COMMENT8
11,MLT10007,MLT100011,3/12/2020,Malta,MLT,0,,,,L.N. 39 of 2020,"2.In accordance with regulations 27(c) and 29(1) of the Act,the Superintendent of Public Health, hereinafter referred to as ""theSuperintendent"", is hereby prescribing measures to guard against and,or to control the COVID-19 infectious disease.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
12,MLT10007,MLT100012,3/12/2020,Malta,MLT,0,,,,L.N. 39 of 2020,"3.Any period of quarantine imposed by the Superintendentshall be strictly adhered to in accordance with such directions as maybe given by the said Superintendent, under the provisions of article29(1) of the Act.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,100,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
13,MLT10007,MLT100013,3/12/2020,Malta,MLT,0,,,,MLT10007,"4.Any person who fails to abide by the provisions of theseregulations shall be guilty of an offence and shall, on conviction, beliable to the payment of a penalty of one thousand euro for each andevery occasion that the quarantine period is breached",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
14,MLT10010,MLT100014,3/12/2020,Malta,MLT,0,,,,L.N. 41 of 2020,"IN EXERCISE of the powers conferred by article 27(c) of thePublic Health Act, the Superintendent of Public Health has made thefollowing order:-",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
15,MLT10010,MLT100015,3/12/2020,Malta,MLT,0,,,,L.N. 41 of 2020,"1.The  title  of  this  order  is  the  Closure  of  Schools  Order,2020.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
16,MLT10010,MLT100016,3/12/2020,Malta,MLT,0,,,,L.N. 41 of 2020,"2.In this order, unless the context otherwise requires:""school"" means an institution the resources of which, bothof persons and of things, are ordained towards the promotion ofthe  education  and  training  of  other  persons  through  thedissemination of knowledge and shall include:_x000d_
_x000d_
(a)  child care centres;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
18,MLT10010,MLT100018,3/12/2020,Malta,MLT,0,,,,L.N. 41 of 2020,"MLT10010_x000d_
L.N. 41 of 2020_x000d_
_x000d_
2.In this order, unless the context otherwise requires:""school"" means an institution the resources of which, bothof persons and of things, are ordained towards the promotion ofthe  education  and  training  of  other  persons  through  thedissemination of knowledge and shall include:_x000d_
_x000d_
(b)  kindergarten centres;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
19,MLT10010,MLT100019,3/12/2020,Malta,MLT,0,,,,L.N. 41 of 2020,"2.In this order, unless the context otherwise requires:""school"" means an institution the resources of which, bothof persons and of things, are ordained towards the promotion ofthe  education  and  training  of  other  persons  through  thedissemination of knowledge and shall include:_x000d_
_x000d_
© Colleges;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
20,MLT10010,MLT100020,3/12/2020,Malta,MLT,0,,,,L.N. 41 of 2020,"2.In this order, unless the context otherwise requires:""school"" means an institution the resources of which, bothof persons and of things, are ordained towards the promotion ofthe  education  and  training  of  other  persons  through  thedissemination of knowledge and shall include:_x000d_
_x000d_
(d)  Sixth Forms/Higher Secondaries;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
21,MLT10010,MLT100021,3/12/2020,Malta,MLT,0,,,,L.N. 41 of 2020,"2.In this order, unless the context otherwise requires:""school"" means an institution the resources of which, bothof persons and of things, are ordained towards the promotion ofthe  education  and  training  of  other  persons  through  thedissemination of knowledge and shall include:_x000d_
_x000d_
€ the University of Malta;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
22,MLT10010,MLT100022,3/12/2020,Malta,MLT,0,,,,L.N. 41 of 2020,"2.In this order, unless the context otherwise requires:""school"" means an institution the resources of which, bothof persons and of things, are ordained towards the promotion ofthe  education  and  training  of  other  persons  through  thedissemination of knowledge and shall include:_x000d_
_x000d_
(f)  other tertiary educational institutions;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
23,MLT10010,MLT100023,3/12/2020,Malta,MLT,0,,,,L.N. 41 of 2020,"2.In this order, unless the context otherwise requires:""school"" means an institution the resources of which, bothof persons and of things, are ordained towards the promotion ofthe  education  and  training  of  other  persons  through  thedissemination of knowledge and shall include:_x000d_
_x000d_
(g)  further and higher educational institution; and",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
24,MLT10010,MLT100024,3/12/2020,Malta,MLT,0,,,,L.N. 41 of 2020,"2.In this order, unless the context otherwise requires:""school"" means an institution the resources of which, bothof persons and of things, are ordained towards the promotion ofthe  education  and  training  of  other  persons  through  thedissemination of knowledge and shall include:_x000d_
_x000d_
(h)  ELT schools; and",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
25,MLT10010,MLT100025,3/12/2020,Malta,MLT,0,,,,L.N. 41 of 2020,"""Superintendent"" shall have the same meaning as assigned to it inthe Public Health Act.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
26,MLT10010,MLT100026,3/12/2020,Malta,MLT,0,,,,L.N. 41 of 2020,"3.The Superintendent hereby orders the closure of all schoolsto students and educators between the 13th March 2020 and the 20thMarch 2020, both dates included:",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,100,100,100,100,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
27,MLT10010,MLT100027,3/12/2020,Malta,MLT,0,,,,L.N. 41 of 2020,Provided  that  the  Superintendent  may  by  notice  in  theGazette extend the closure of schools to other employees assigned tothe schools:,,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
28,MLT10010,MLT100028,3/12/2020,Malta,MLT,0,,,,L.N. 41 of 2020,"Provided further that the Superintendent may, if she deemsappropriate, extend the closure of all schools by notice published in theGazette.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
29,MLT10013,MLT100029,3/12/2020,Malta,MLT,0,,,,"Stqarrija mill-MFCS u mis-Segretarjat Parlamentari għall-Anzjanità Attiva u l-Persuni b’Diżabilità: Temporanjament, se jitwaqqfu ż-żjarat kollha fid-djar tal-anzjani","Bħala prevenzjoni, fid-dawl tal-aħħar żviluppi fit-tifrix ta’ Covid-19, il-Ministeru għall-Familja, Drittijiet tat-Tfal u Solidarjetà Soċjali flimkien mas-Segretarjat Parlamentari għall-Anzjanità Attiva u l-Persuni b’Diżabilità qed javżaw li b’effett immedjat, temporanjament, se jitwaqqfu ż-żjarat kollha fid-djar tal-anzjani.","Bħala prevenzjoni, fid-dawl tal-aħħar żviluppi fit-tifrix ta’ Covid-19, il-Ministeru għall-Familja, Drittijiet tat-Tfal u Solidarjetà Soċjali flimkien mas-Segretarjat Parlamentari għall-Anzjanità Attiva u l-Persuni b’Diżabilità qed javżaw li b’effett immedjat, temporanjament, se jitwaqqfu ż-żjarat kollha fid-djar tal-anzjani. Dawn jinkludu dawk tal-gvern, dawk tal-knisja, dawk privati u r-residenza ta’ San Vinċenz De Paul._x000d_
_x000d_
Se jkunu jistgħu jidħlu biss u f’każi eċċezzjonali dawk il-persuni li jirrakkomandaw in-nursing officer, jew it-tabib jew il-kap tad-dar residenzjali stess. Din l-għażla se tiġi ddeterminata abbażi tal-kundizzjoni tar-resident, liema kundizzjoni gravi tkun tiġġustifika t-tali eċċezzjoni._x000d_
_x000d_
Barra minn hekk qabel ma jidħol, kwalunkwe viżitatur se jsirlu l-istess monitoraġġ li qed isir bħalissa._x000d_
_x000d_
Din il-proċedura tapplika wkoll għad-djar residenzjali għall-persuni b’diżabilità._x000d_
_x000d_
Kulħadd huwa mitlub jifhem li f’dan iż-żmien hemm bżonn li jittieħdu l-miżuri kollha meħtieġa sabiex jiġu ssalvagwardjati l-anzjani u l-persuni vulnerabbli. Din id-deċiżjoni, bħad-deċiżjonijiet l-oħra li l-Gvern qed jieħu f’dan il-perjodu, qed tittieħed għall-ġid tagħna u l-għeżież tagħna",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,100,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
30,MLT10013,MLT100030,3/12/2020,Malta,MLT,0,,,,"Stqarrija mill-MFCS u mis-Segretarjat Parlamentari għall-Anzjanità Attiva u l-Persuni b’Diżabilità: Temporanjament, se jitwaqqfu ż-żjarat kollha fid-djar tal-anzjani","Dawn jinkludu dawk tal-gvern, dawk tal-knisja, dawk privati u r-residenza ta’ San Vinċenz De Paul.","These include the government, the church, the private sector and the residence of St. Vincent De Paul.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
31,MLT10013,MLT100031,3/12/2020,Malta,MLT,0,,,,"Stqarrija mill-MFCS u mis-Segretarjat Parlamentari għall-Anzjanità Attiva u l-Persuni b’Diżabilità: Temporanjament, se jitwaqqfu ż-żjarat kollha fid-djar tal-anzjani","Se jkunu jistgħu jidħlu biss u f’każi eċċezzjonali dawk il-persuni li jirrakkomandaw in-nursing officer, jew it-tabib jew il-kap tad-dar residenzjali stess.","Only those who recommend the nursing officer, or the doctor or the head of the residential home themselves will be able to enter and in exceptional cases.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
32,MLT10013,MLT100032,3/12/2020,Malta,MLT,0,,,,"Stqarrija mill-MFCS u mis-Segretarjat Parlamentari għall-Anzjanità Attiva u l-Persuni b’Diżabilità: Temporanjament, se jitwaqqfu ż-żjarat kollha fid-djar tal-anzjani","Din l-għażla se tiġi ddeterminata abbażi tal-kundizzjoni tar-resident, liema kundizzjoni gravi tkun tiġġustifika t-tali eċċezzjoni.","This option will be determined on the basis of the resident's condition, which serious condition would justify such an exception.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
33,MLT10013,MLT100033,3/12/2020,Malta,MLT,0,,,,"Stqarrija mill-MFCS u mis-Segretarjat Parlamentari għall-Anzjanità Attiva u l-Persuni b’Diżabilità: Temporanjament, se jitwaqqfu ż-żjarat kollha fid-djar tal-anzjani","Barra minn hekk qabel ma jidħol, kwalunkwe viżitatur se jsirlu l-istess monitoraġġ li qed isir bħalissa.",This procedure also applies to residential homes for the disabled.,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,100,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
