ID,DOCDATE,DOCID,SENID,COUNTRYNAME,COUNTRYACR,COUNTRYCODE,REGION,REGION CODE,MUNICIPALITY,IDARTICLE,LEGAL_TEXT_OR,LEGAL TEXT_EN,COMMENT,AUTHORITY,COVERAGE,LEGALFORM,VERIFLEGAL,TARGETEDGROUPS,CONSTRAINTS,ANNOUNCE,TOTALNBFINES,TOTALNBJAIL,TOTALNBRARRTESTS,TYPEVENT1,SUBTYPEVENT101,SUBTYPEVENT102,SUBTYPEVENT103,SUBTYPEVENT104,SUBTYPEVENT105,SUBTYPEVENT106,SUBTYPEVENT107,SUBTYPEVENT108,SUBTYPEVENT109,SUBTYPEVENT110,SUBTYPEVENT111,COMMENT1,TYPEVENT2,SUBTYPEVENT201,SUBTYPEVENT202,SUBTYPEVENT203,SUBTYPEVENT204,SUBTYPEVENT205,SUBTYPEVENT206,SUBTYPEVENT207,COMMENT2,TYPEVENT3,SUBTYPEVENT301,SUBTYPEVENT302,SUBTYPEVENT303,SUBTYPEVENT304,SUBTYPEVENT305,SUBTYPEVENT306,SUBTYPEVENT307,SUBTYPEVENT308,SUBTYPEVENT309,SUBTYPEVENT310,SUBTYPEVENT311,COMMENT3,TYPEVENT4,SUBTYPEVENT401,SUBTYPEVENT421,SUBTYPEVENT402,SUBTYPEVENT403,SUBTYPEVENT404,SUBTYPEVENT405,SUBTYPEVENT406,SUBTYPEVENT407,SUBTYPEVENT427,SUBTYPEVENT408,SUBTYPEVENT409,SUBTYPEVENT410,SUBTYPEVENT411,SUBTYPEVENT412,SUBTYPEVENT413,SUBTYPEVENT414,SUBTYPEVENT415,COMMENT4,TYPEVENT9,SUBTYPEVENT901,SUBTYPEVENT902,SUBTYPEVENT903,SUBTYPEVENT904,SUBTYPEVENT905,COMMENT9,TYPEVENT5,SUBTYPEVENT501,SUBTYPEVENT502,SUBTYPEVENT503,SUBTYPEVENT504,SUBTYPEVENT505,SUBTYPEVENT506,SUBTYPEVENT507,SUBTYPEVENT508,COMMENT5,TYPEVENT6,SUBTYPEVENT601,SUBTYPEVENT602,SUBTYPEVENT603,SUBTYPEVENT604,SUBTYPEVENT605,SUBTYPEVENT606,SUBTYPEVENT607,SUBTYPEVENT608,SUBTYPEVENT609,SUBTYPEVENT610,SUBTYPEVENT611,SUBTYPEVENT612,SUBTYPEVENT613,SUBTYPEVENT614,COMMENT6,TYPEVENT7,SUBTYPEVENT701,SUBTYPEVENT702,SUBTYPEVENT703,SUBTYPEVENT704,SUBTYPEVENT705,SUBTYPEVENT706,SUBTYPEVENT707,SUBTYPEVENT708,SUBTYPEVENT709,SUBTYPEVENT710,SUBTYPEVENT711,COMMENT7,TYPEVENT8,SUBTYPEVENT801,SUBTYPEVENT802,SUBTYPEVENT803,SUBTYPEVENT804,SUBTYPEVENT805,SUBTYPEVENT806,COMMENT8
1295,,NOR10006,NOR101295,,NOR,0,,,,,"Situasjonen rundt koronaviruset setter Norge på en stor prøve som samfunn, heter det i avtalen mellom staten, LO stat, Akademikerne, Unio og YS.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1296,,NOR10006,NOR101296,,NOR,0,,,,,Det er også en krevende situasjon for arbeidslivet.,,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1297,,NOR10006,NOR101297,,NOR,0,,,,,"De sentrale partene i staten understreker at det også i en slik situasjon er viktig å ha åpne og gode prosesser i virksomhetene slik at de lokale partene kan finne frem til gode løsninger som ivaretar arbeidsgivers behov for å oppfylle sitt samfunnsoppdrag og arbeidstakers behov for forutsigbarhet og tilstrekkelig vern"", skriver de videre.","The central parties in the state emphasize that even in such a situation it is important to have open and good processes in the companies so that the local parties can find good solutions that meet the employer's need to fulfill their social mission and the employee's need for predictability and adequate protection "", they write further.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,100,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1298,,NOR10006,NOR101298,,NOR,0,,,,,Jeg er glad for velvillighet og den konstruktive innstillingen partene har i denne situasjonen,,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1299,,NOR10006,NOR101299,,NOR,0,,,,,"Utbredelsen av koronaviruset påvirker hele nasjonen, jobbhverdagen vår og privatlivet vårt. Derfor er det viktig at vi kan finne løsninger sammen, sier Astrup.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1300,,NOR10006,NOR101300,,NOR,0,,,,,"Både lov og avtaleverk legger til rette for at arbeidsgiver og tillitsvalgte kan finne gode løsninger lokalt. Dette oppfordrer vi spesielt til nå, skriver partene.","Both the law and the agreements facilitate that employers and shop stewards can find good solutions locally. We especially encourage this until now, the parties write.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1301,,NOR10006,NOR101301,,NOR,0,,,,,De er også enige om særskilte rammer for arbeidstid i virksomheter som har såkalt samfunnskritiske funksjoner.,They also agree on special frameworks for working hours in companies that have so-called socially critical functions.,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1302,,NOR10006,NOR101302,,NOR,0,,,,,For disse virksomhetene åpnes det blant annet for at hviletiden kan reduseres fra 11 til 8 timer og at arbeidsgiver har mulighet til å pålegge overtid på inntil 400 timer i 2020.,"For these companies, it is opened, among other things, that the rest period can be reduced from 11 to 8 hours and that the employer has the opportunity to impose overtime of up to 400 hours in 2020.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1303,,NOR10008,NOR101303,,NOR,0,,,,,Koronaloven,Corona act,,,,,0,,,0,,,,1,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1304,,NOR10008,NOR101304,,NOR,0,,,,,Midlertidig lov om forskriftshjemmel for å avhjelpe konsekvenser av utbrudd av Covid-19 mv. (koronaloven),Temporary law on regulatory authority to remedy the consequences of outbreaks of Covid-19 etc. (Corona Act),,,,,0,,,0,,,,1,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1305,,NOR10008,NOR101305,,NOR,0,,,,,Koronaloven var en midlertidig lov som ble opphevet 27. mai 2020.,The Corona Act was a temporary law that was repealed on 27 May 2020.,,,,,0,,,0,,,,1,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1306,,NOR10008,NOR101306,,NOR,0,,,,,"Den skulle legge til rette for forsvarlige, effektive og forholdsmessige tiltak som var nødvendige for å begrense forstyrrelsen av sentrale samfunnsfunksjoner som følge av utbruddet av Covid-19, og for å avhjelpe negative konsekvenser for befolkningen, næringslivet, offentlig sektor eller samfunnet for øvrig.","It was intended to facilitate justifiable, effective and proportionate measures necessary to limit the disruption of key societal functions resulting from the outbreak of Covid-19, and to remedy negative consequences for the population, business, the public sector or society at large.",,,,,0,,,0,,,,1,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1307,,NOR10009,NOR101307,,NOR,0,,,,,Fraråder reiser som ikke er strengt nødvendige til alle land,Discourages travel that is not strictly necessary to all countries,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,,100,100,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1308,,NOR10009,NOR101308,,NOR,0,,,,,Pressemelding | Dato: 14.03.2020,Press release | Date: 14.03.2020,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,1,1,0,,,,,
1309,,NOR10009,NOR101309,,NOR,0,,,,,Utenriksdepartementet fraråder reiser som ikke er strengt nødvendige til alle land.,The Ministry of Foreign Affairs advises against travel that is not strictly necessary to all countries.,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,,100,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1310,,NOR10009,NOR101310,,NOR,0,,,,,Årsaken er økningen i utbredelse av koronaviruset internasjonalt og den uforutsigbare og vanskelige situasjonen for mange reisende.,The reason is the increase in the spread of the coronavirus internationally and the unpredictable and difficult situation for many travelers.,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1311,,NOR10009,NOR101311,,NOR,0,,,,,Reiserådet gjelder i første omgang til 14. april.,The travel advice is initially valid until 14 April.,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,100,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1312,,NOR10009,NOR101312,,NOR,0,,,,, Vi står i en alvorlig og stadig mer uforutsigbar situasjon. Vår prioritet er å ivareta liv og helse. Det krever ekstraordinære grep.,We are in a serious and increasingly unpredictable situation. Our priority is to take care of life and health. It requires extraordinary action.,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1313,,NOR10009,NOR101313,,NOR,0,,,,,"Situasjonen endrer seg raskt i mange land og derfor fraråder vi reiser som ikke er strengt nødvendige til alle land, sier statsminister Erna Solberg.","The situation is changing rapidly in many countries and therefore we advise against travel that is not strictly necessary to all countries, says Prime Minister Erna Solberg.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,100,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1314,,NOR10009,NOR101314,,NOR,0,,,,,Det er økende smittetall for koronaviruset i mange land og situasjonen i land som opplever større utbrudd av viruset endrer seg fort og er uforutsigbar.,,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1315,,NOR10009,NOR101315,,NOR,0,,,,,"Land kan svært raskt innføre reiserestriksjoner, tvungen karantene ved innreise fra land med koronavirus, og grenser kan bli stengt, flyavganger kansellert eller andre tiltak iverksettes.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1316,,NOR10009,NOR101316,,NOR,0,,,,,"Utenriksdepartementet oppfordrer alle norske borgere som er på reise i utlandet om å vurdere å reise hjem så snart som mulig, på en trygg og rolig måte, i samråd med sitt reise- eller flyselskap.","Ministry of Foreign Affairs encourages all Norwegian citizens traveling abroad to consider returning home as soon as possible, in a safe and calm manner, in consultation with their travel or airline.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,100,,,,,,,,0,,,,,,,0,,,,,100,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1317,,NOR10009,NOR101317,,NOR,0,,,,,Norske borgere som bor fast i utlandet bør forholde seg til lokale myndigheters råd og veiledning.,,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1318,,NOR10009,NOR101318,,NOR,0,,,,,"Helsesystemene i land med smitteutbrudd opplever stor belastning.Når situasjonen endrer seg så raskt, er det riktig å gi dette rådet, sier utenriksminister Ine Eriksen Søreide.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1319,,NOR10009,NOR101319,,NOR,0,,,,,Dette er også et bidrag til den viktige internasjonale dugnaden.,,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1320,,NOR10009,NOR101320,,NOR,0,,,,,"Vi må forhindre internasjonal spredning, og er særlig bekymret for hva som vil skje når viruset sprer seg i mer sårbare land med svake helsesystemer, sier utenriksministeren.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1321,,NOR10009,NOR101321,,NOR,0,,,,,"Utenriksdepartementet følger situasjonen nøye og anbefaler alle nordmenn i utlandet å følge med på nyheter lokalt og nasjonalt, særlig om utbredelse av smitte, og informasjon og veiledning fra lokale myndigheter.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1322,,NOR10009,NOR101322,,NOR,0,,,,,Oppdatert reiseinformasjon for alle land ligger på regjeringen.no/reiseinformasjon.,Updated travel information for all countries is available at regjeringen.no/reiseinformasjon.,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,100,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,1,0,1,,,,,
1323,,NOR10009,NOR101323,,NOR,0,,,,,I land og regioner der Utenriksdepartementet allerede fraråder reiser gjelder det eksisterende reiserådet.,"In countries and regions where the Ministry of Foreign Affairs already advises against travel, the existing travel council applies",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,,100,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1324,,NOR10011,NOR101324,,NOR,0,,,,,Indre grensekontroll videreføres,Internal border control is continued,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,100,,0,,,,0,0,,0,0,0,,,,,
1325,,NOR10011,NOR101325,,NOR,0,,,,,Den 16. mars gjeninnførte Norge kontroll på indre grense som et tiltak for å begrense spredningen av Covid-19. Det er besluttet at tiltakene skal videreføres i 20 nye dager fra og med 15. april kl. 08.00.,"On 16 March, Norway reintroduced internal border controls as a measure to limit the spread of Covid-19. It has been decided that the measures will be continued for 20 new days from and including 15 April at 08.00.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,1,,0,,,,0,0,,0,0,0,,,,,
1326,,NOR10013,NOR101326,,NOR,0,,,,,Regjeringens plan og justering av koronatiltak,Government plan and adjustment of corona measures,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
1327,,NOR10013,NOR101327,,NOR,0,,,,,Regjeringen la i dag fram planen for videre håndtering av covid-19 og en tidsplan for nedbygging av de mest inngripende tiltakene.,The government today presented the plan for further handling of covid-19 and a timetable for reducing the most intrusive measures.,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
