ID,DOCID,SENID,DOCDATE,COUNTRYNAME,COUNTRYACR,COUNTRYCODE,REGION,REGION CODE,MUNICIPALITY,IDARTICLE,LEGAL_TEXT_OR,LEGAL TEXT_EN,COMMENT,AUTHORITY,COVERAGE,LEGALFORM,VERIFLEGAL,TARGETEDGROUPS,CONSTRAINTS,ANNOUNCE,TOTALNBFINES,TOTALNBJAIL,TOTALNBRARRTESTS,TYPEVENT1,SUBTYPEVENT101,SUBTYPEVENT102,SUBTYPEVENT103,SUBTYPEVENT104,SUBTYPEVENT105,SUBTYPEVENT106,SUBTYPEVENT107,SUBTYPEVENT108,SUBTYPEVENT109,SUBTYPEVENT110,SUBTYPEVENT111,COMMENT1,TYPEVENT2,SUBTYPEVENT201,SUBTYPEVENT202,SUBTYPEVENT203,SUBTYPEVENT204,SUBTYPEVENT205,SUBTYPEVENT206,SUBTYPEVENT207,COMMENT2,TYPEVENT3,SUBTYPEVENT301,SUBTYPEVENT302,SUBTYPEVENT303,SUBTYPEVENT304,SUBTYPEVENT305,SUBTYPEVENT306,SUBTYPEVENT307,SUBTYPEVENT308,SUBTYPEVENT309,SUBTYPEVENT310,SUBTYPEVENT311,COMMENT3,TYPEVENT4,SUBTYPEVENT401,SUBTYPEVENT421,SUBTYPEVENT402,SUBTYPEVENT403,SUBTYPEVENT404,SUBTYPEVENT405,SUBTYPEVENT406,SUBTYPEVENT407,SUBTYPEVENT427,SUBTYPEVENT408,SUBTYPEVENT409,SUBTYPEVENT410,SUBTYPEVENT411,SUBTYPEVENT412,SUBTYPEVENT413,SUBTYPEVENT414,SUBTYPEVENT415,COMMENT4,TYPEVENT9,SUBTYPEVENT901,SUBTYPEVENT902,SUBTYPEVENT903,SUBTYPEVENT904,SUBTYPEVENT905,COMMENT9,TYPEVENT5,SUBTYPEVENT501,SUBTYPEVENT502,SUBTYPEVENT503,SUBTYPEVENT504,SUBTYPEVENT505,SUBTYPEVENT506,SUBTYPEVENT507,SUBTYPEVENT508,COMMENT5,TYPEVENT6,SUBTYPEVENT601,SUBTYPEVENT602,SUBTYPEVENT603,SUBTYPEVENT604,SUBTYPEVENT605,SUBTYPEVENT606,SUBTYPEVENT607,SUBTYPEVENT608,SUBTYPEVENT609,SUBTYPEVENT610,SUBTYPEVENT611,SUBTYPEVENT612,SUBTYPEVENT613,SUBTYPEVENT614,COMMENT6,TYPEVENT7,SUBTYPEVENT701,SUBTYPEVENT702,SUBTYPEVENT703,SUBTYPEVENT704,SUBTYPEVENT705,SUBTYPEVENT706,SUBTYPEVENT707,SUBTYPEVENT708,SUBTYPEVENT709,SUBTYPEVENT710,SUBTYPEVENT711,COMMENT7,TYPEVENT8,SUBTYPEVENT801,SUBTYPEVENT802,SUBTYPEVENT803,SUBTYPEVENT804,SUBTYPEVENT805,SUBTYPEVENT806,COMMENT8
11,FRA1009,FRA100011,13-Mar-20,France,FRA,0,,,,Arrêté du 13 mars 2020 portant diverses mesures relatives à la lutte contre la propagation du virus covid-19,"Afin de prévenir la propagation du virus covid-19, tout rassemblement, réunion ou activité mettant en présence de manière simultanée plus de 100 personnes en milieu clos ou ouvert, est interdit sur le territoire métropolitain de la République jusqu'au 15 avril 2020.",,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,TRUE,,,,,1,,,,TRUE,,,,,,1,,,,,,,TRUE,,,1,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
12,FRA10010,FRA100012,14-Mar-20,France,FRA,0,,,,,"Afin de ralentir la propagation du virus covid-19, les établissements relevant des catégories mentionnées à l'article GN1 de l'arrêté du 25 juin 1980 susvisé figurant ci-après ne peuvent plus accueillir du public jusqu'au 15 avril 2020 :
- au titre de la catégorie L : Salles d'auditions, de conférences, de réunions, de spectacles ou à usage multiple",,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,1,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
13,FRA10010,FRA100013,14-Mar-20,France,FRA,0,,,,,au titre de la catégorie M : Centres commerciaux ;,,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,,,,,,,,1,shopping center,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
14,FRA10010,FRA100014,14-Mar-20,France,FRA,0,,,,,au titre de la catégorie N : Restaurants et débits de boissons,,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,,,,,,,,1,Restaurants and drinking places,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
15,FRA10010,FRA100015,14-Mar-20,France,FRA,0,,,,,- au titre de la catégorie P : Salles de danse et salles de jeux ;,,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,1,Dance halls and game rooms,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
16,FRA10010,FRA100016,,France,FRA,0,,,,,"- au titre de la catégorie S : Bibliothèques, centres de documentation ;",,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,1,"Libraries, documentation centers",,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
17,FRA10010,FRA100017,,France,FRA,0,,,,,- au titre de la catégorie T : Salles d'expositions ;,,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,1,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
18,FRA10010,FRA100018,,France,FRA,0,,,,,- au titre de la catégorie X : Etablissements sportifs couverts ;,,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,1,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
19,FRA10010,FRA100019,,France,FRA,0,,,,,- au titre de la catégorie Y : Musées.,,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
20,FRA10010,FRA100020,14-Mar-20,France,FRA,0,,,,,"Afin de ralentir la propagation du virus covid-19, tout rassemblement, réunion ou activité mettant en présence de manière simultanée plus de 100 personnes en milieu clos ou ouvert, est interdit sur le territoire de la République jusqu'au 15 avril 2020.",,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,TRUE,,,,,1,,,,FALSE,,,,,,1,,,,,,,FALSE,,,1,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
21,FRA10010,FRA100021,14-Mar-20,France,FRA,0,,,,,"Jusqu'au 15 avril 2020, il est interdit aux navires de croisière et aux navires à passagers transportant plus de 100 passagers de faire escale en Corse, et de faire escale ou de mouiller dans les eaux intérieures et les eaux territoriales des départements et régions d'outre-mer, ainsi que de Saint-Barthélemy et Saint-Martin, Saint-Pierre-et-Miquelon, et Wallis-et-Futuna, sauf dérogation accordée par le représentant de l'Etat compétent pour ces mêmes collectivités.",,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,,,,,,,,,,,1,1,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
22,FRA10010,FRA100022,14-Mar-20,France,FRA,0,,,,,"Sont suspendus du 16 au 29 mars 2020 : L'accueil des usagers des établissements d'enseignement scolaire relevant du livre IV du code de l'éducation, à l'exception de ceux de son titre V, ainsi que l'accueil des usagers des services d'hébergement, d'accueil et d'activités périscolaires qui y sont associés ;",,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,,,,,1,1,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
23,FRA10010,FRA100023,14-Mar-20,France,FRA,0,,,,,"I. - Sont suspendus du 16 au 29 mars 2020 :
1° L'accueil des usagers des structures mentionnées aux articles L. 214-1, L.227-4 et L. 424-1 du code de l'action sociale et des familles, à l'exception des structures attachées à des établissements de santé et de celles mentionnées au 4° de l'article R. 2324-17 du code de la santé publique ;",,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,,,,1,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
24,FRA10010,FRA100024,14-Mar-20,France,FRA,0,,,,,3° L'accueil des usagers des activités de formation des établissements d'enseignement supérieur mentionnés aux livres IV et VII du même code.,,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,,,,,,,1,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
25,FRA10010,FRA100025,,France,FRA,0,,,,,"Des boîtes de masques de protection issues du stock national peuvent être distribuées gratuitement par les pharmacies d'officines mentionnées à l'article L. 5125-8 du code de la santé publique aux professionnels de santé suivants, en fonction des priorités définies au niveau national pour faire face à la crise sanitaire et des stocks disponibles :


- médecins généralistes et médecins spécialistes ;
- chirurgiens-dentistes ;
- infirmiers ;
- masseurs kinésithérapeutes ;
- sages-femmes ;
- pharmaciens.",,,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
26,FRA10010,FRA100026,,France,FRA,0,,,,,"Eu égard à la situation sanitaire, dans le cadre d'un traitement chronique, à titre exceptionnel, lorsque la durée de validité d'une ordonnance renouvelable est expirée et afin d'éviter toute interruption de traitement préjudiciable à la santé du patient, les pharmacies d'officine peuvent dispenser, dans le cadre de la posologie initialement prévue, un nombre de boîtes par ligne d'ordonnance garantissant la poursuite du traitement jusqu'au 31 mai 2020.",,,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,-1,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
27,FRA10011,FRA100027,15-Mar-20,France,FRA,0,,,,,"Considérant que le respect des règles de distance dans les rapports interpersonnels est l'une des mesures les plus efficaces pour limiter la propagation du virus ; qu'il y a lieu de les observer en tout lieu et en toute circonstance avec les autres mesures dites barrières, notamment d'hygiène, prescrites au niveau national ;
Considérant que l'observation des règles de distance étant particulièrement difficile au sein de certains établissements recevant du public, il y a lieu de fermer ceux qui ne sont pas indispensables à la vie de la Nation tels que les cinémas, bars ou discothèques ; qu'il en va de même des commerces à l'exception de ceux présentant un caractère indispensable comme les commerces alimentaires, pharmacies, banques, stations-services ou de distribution de la presse ; qu'il y a lieu de préciser la liste des établissements et activités concernés et le régime qui leur est applicable en fonction de leurs spécificités",,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,1,,,,,,,1,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
29,FRA10013,FRA100029,20-Mar-20,France,FRA,0,,,,https://www.champagnier.fr/IMG/pdf/pref_isere_arrete_portant_interdiction_de_rassemblements_dans_les_parcs_et_jardins_publics_._.pdf,"Les rassemblements ainsi que la pratique d'activités de plein air et sports de
montagne, y compris la randonnée, sont interdites dans tout le département de l'Isère jusqu'au 31 mars 2020",,,4,3,10,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,1,,,,,,,,FALSE,1,,,,,,,,,,,,FALSE,,,1,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
30,FRA10013,FRA100030,20-Mar-20,France,FRA,0,,,,,"Les parcs et jardins de l'ensemble des communes du département de l'Isère sont
fermés ; la présence de toute personne y est interdite.",,,4,3,10,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,1,parc,1,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
31,FRA10014,FRA100031,21-Mar-20,France,FRA,0,,,,Arrêté du 21 mars 2020 complétant l'arrêté du 14 mars 2020 portant diverses mesures relatives à la lutte contre la propagation du virus covid-19,"Sont interdits jusqu'au 15 avril 2020, sauf s'ils relèvent de l'une des exceptions mentionnées au II, les déplacements de personnes par transport commercial aérien :
«-au départ du territoire hexagonal et à destination de La Réunion, Mayotte, la Guadeloupe, la Martinique, la Guyane, Saint-Martin et Saint-Barthélemy ;
«-au départ de l'une de ces collectivités et à destination du territoire hexagonal ;",.,,3,1,9,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,1,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,,,,,,,,,,,1,1,,1,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
