ID,DOCID,SENID,DOCDATE,COUNTRYNAME,COUNTRYACR,COUNTRYCODE,REGION,REGION CODE,MUNICIPALITY,IDARTICLE,LEGAL_TEXT_OR,LEGAL TEXT_EN,COMMENT,AUTHORITY,COVERAGE,LEGALFORM,VERIFLEGAL,TARGETEDGROUPS,CONSTRAINTS,ANNOUNCE,TOTALNBFINES,TOTALNBJAIL,TOTALNBRARRTESTS,TYPEVENT1,SUBTYPEVENT101,SUBTYPEVENT102,SUBTYPEVENT103,SUBTYPEVENT104,SUBTYPEVENT105,SUBTYPEVENT106,SUBTYPEVENT107,SUBTYPEVENT108,SUBTYPEVENT109,SUBTYPEVENT110,SUBTYPEVENT111,COMMENT1,TYPEVENT2,SUBTYPEVENT201,SUBTYPEVENT202,SUBTYPEVENT203,SUBTYPEVENT204,SUBTYPEVENT205,SUBTYPEVENT206,SUBTYPEVENT207,COMMENT2,TYPEVENT3,SUBTYPEVENT301,SUBTYPEVENT302,SUBTYPEVENT303,SUBTYPEVENT304,SUBTYPEVENT305,SUBTYPEVENT306,SUBTYPEVENT307,SUBTYPEVENT308,SUBTYPEVENT309,SUBTYPEVENT310,SUBTYPEVENT311,COMMENT3,TYPEVENT4,SUBTYPEVENT401,SUBTYPEVENT421,SUBTYPEVENT402,SUBTYPEVENT403,SUBTYPEVENT404,SUBTYPEVENT405,SUBTYPEVENT406,SUBTYPEVENT407,SUBTYPEVENT427,SUBTYPEVENT408,SUBTYPEVENT409,SUBTYPEVENT410,SUBTYPEVENT411,SUBTYPEVENT412,SUBTYPEVENT413,SUBTYPEVENT414,SUBTYPEVENT415,COMMENT4,TYPEVENT9,SUBTYPEVENT901,SUBTYPEVENT902,SUBTYPEVENT903,SUBTYPEVENT904,SUBTYPEVENT905,COMMENT9,TYPEVENT5,SUBTYPEVENT501,SUBTYPEVENT502,SUBTYPEVENT503,SUBTYPEVENT504,SUBTYPEVENT505,SUBTYPEVENT506,SUBTYPEVENT507,SUBTYPEVENT508,COMMENT5,TYPEVENT6,SUBTYPEVENT601,SUBTYPEVENT602,SUBTYPEVENT603,SUBTYPEVENT604,SUBTYPEVENT605,SUBTYPEVENT606,SUBTYPEVENT607,SUBTYPEVENT608,SUBTYPEVENT609,SUBTYPEVENT610,SUBTYPEVENT611,SUBTYPEVENT612,SUBTYPEVENT613,SUBTYPEVENT614,COMMENT6,TYPEVENT7,SUBTYPEVENT701,SUBTYPEVENT702,SUBTYPEVENT703,SUBTYPEVENT704,SUBTYPEVENT705,SUBTYPEVENT706,SUBTYPEVENT707,SUBTYPEVENT708,SUBTYPEVENT709,SUBTYPEVENT710,SUBTYPEVENT711,COMMENT7,TYPEVENT8,SUBTYPEVENT801,SUBTYPEVENT802,SUBTYPEVENT803,SUBTYPEVENT804,SUBTYPEVENT805,SUBTYPEVENT806,COMMENT8
12,HUN10007,HUN100012,14-Mar-20,Hungary,HUN,0,,,,1102/2020. (III. 14.) Korm. Határozat,"a) 2020. március 16. napjától az  iskolákban a  nevelés-oktatás tantermen kívüli, digitális munkarendben kerül
megszervezésre;","b) From March 16, 2020, education in schools will be included in the digital work schedule outside the classroomto organize;",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,100,100,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
13,HUN10007,HUN100013,14-Mar-20,Hungary,HUN,0,,,,1102/2020. (III. 14.) Korm. Határozat,"b) a digitális munkarend olyan módon kerül meghatározásra, hogy annak keretében
ba) a  tananyag kijelölése, a  tanulási folyamat ellenőrzése és támogatása a  pedagógusok és a  tanulók
online vagy más, személyes találkozást nem igénylő kapcsolatában történik,","b)the digital agenda is defined in such a way that it is part of itba)designating the curriculum, monitoring and supporting the learning process for educators and studentsonline or in another relationship that does not require a face-to-face meeting",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
14,HUN10007,HUN100014,14-Mar-20,Hungary,HUN,0,,,,1102/2020. (III. 14.) Korm. Határozat,"b)the digital agenda is defined in such a way that it is part of it

bb)the delivery of the curriculum outside the classroom in the framework of a digital work schedule should be suitableto meet the student's study requirements;","b) a digitális munkarend olyan módon kerül meghatározásra, hogy annak keretében

bb) a  tananyag tantermen kívüli, digitális munkarend keretében történő átadása alkalmas legyen
a tanuló tanulmányi követelményeinek teljesítésére;",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
15,HUN10007,HUN100015,14-Mar-20,Hungary,HUN,0,,,,1102/2020. (III. 14.) Korm. Határozat,c) a b) alpontban foglaltak végrehajtása érdekében sor kerül módszertani ajánlás kiadására;,c)a methodological recommendation shall be issued to implement point (b);,,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
16,HUN10007,HUN100016,14-Mar-20,Hungary,HUN,0,,,,1102/2020. (III. 14.) Korm. Határozat,"d) 2020. március 16. napjától a szülők igényei alapján, indokolt esetben a nemzeti köznevelésről szóló törvény
hatálya alá tartozó iskolák esetében a területileg illetékes tankerületi központ, szakképző intézmény esetében
a  területileg illetékes szakképzési centrum munkanapokon megszervezi a  gyermekek, tanulók napközbeni
kiscsoportos felügyeletét","d)From 16 March 2020, based on the needs of parents, in justified cases, the National Public Education Actin the case of schools covered by this Regulation, the territorially competent tank district center, in the case of a vocational training institutionthe territorially competent vocational training center organizes day care for children and students on working dayssmall group supervision;",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
17,HUN10007,HUN100017,14-Mar-20,Hungary,HUN,0,,,,1102/2020. (III. 14.) Korm. Határozat,"e) a  tantermen kívüli, digitális munkarend szerinti nevelés-oktatás feladatellátásának megszervezése, illetve
ellenőrzése 2020. március 16. napjától a  köznevelési, szakképzési intézmény vezetőjének feladataként
rögzítésre kerül olyan módon, hogy az iskolában, továbbá tagintézményében

ea) az intézmény vezetője, illetve a tagintézmény-vezető és helyettesei közül legalább egyiküknek, vagy","e)organizing the performance of out-of-classroom education according to the digital work schedule, andfrom 16 March 2020 as the head of the public education and vocational training institutionrecorded in such a way that in the school as well as in its member institution

ea)at least one of the heads of the institution or the head of the member institution and his deputies, or",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
18,HUN10007,HUN100018,14-Mar-20,Hungary,HUN,0,,,,1102/2020. (III. 14.) Korm. Határozat,"e) a  tantermen kívüli, digitális munkarend szerinti nevelés-oktatás feladatellátásának megszervezése, illetve
ellenőrzése 2020. március 16. napjától a  köznevelési, szakképzési intézmény vezetőjének feladataként
rögzítésre kerül olyan módon, hogy az iskolában, továbbá tagintézményében


eb) ha az  intézményben, tagintézményben a  vezetői megbízással rendelkezők létszáma, illetve
a  vezetők betegsége vagy más okból való távolléte nem teszi lehetővé az  ea)  alpontban foglaltak
teljesítését, a  köznevelési intézmény szervezeti és működési szabályzatában meghatározott
helyettesítési rendben kijelölt személynek","e)organizing the performance of out-of-classroom education according to the digital work schedule, andfrom 16 March 2020 as the head of the public education and vocational training institutionrecorded in such a way that in the school as well as in its member institution

eb)if the number of persons holding a managerial position in the institution or member institution, orthe illness or other absence of the drivers does not allow for the provisions of (ea)specified in the organizational and operational regulations of the public educational institutionperson appointed in the order of substitution",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
19,HUN10007,HUN100019,14-Mar-20,Hungary,HUN,0,,,,1102/2020. (III. 14.) Korm. Határozat,"2. felhívja az  emberi erőforrások miniszterét, hogy gondoskodjon arról, hogy a  versenyszerűen sportolók részére
a sporttevékenységükre figyelemmel speciális szolgáltatásokat nyújtó, jóváhagyott kollégiumi nevelési programmal
rendelkező intézmény
a) a sportfoglalkozásokat, edzéseket legfeljebb tízfős csoportokban tartsa meg,","2. Calls on the Minister of Human Resources to ensure that competitive athletesan approved dormitory education program that provides special services with respect to their sporting activitiesinstitution

a)hold sports sessions and trainings in groups of up to ten people",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
20,HUN10007,HUN100020,14-Mar-20,Hungary,HUN,0,,,,1102/2020. (III. 14.) Korm. Határozat,"2. felhívja az  emberi erőforrások miniszterét, hogy gondoskodjon arról, hogy a  versenyszerűen sportolók részére a sporttevékenységükre figyelemmel speciális szolgáltatásokat nyújtó, jóváhagyott kollégiumi nevelési programmal
rendelkező intézmény

b) a sportkollégiumi elhelyezést és étkeztetést legfeljebb tízfős csoportokban biztosítsa.","2. Calls on the Minister of Human Resources to ensure that competitive athletesan approved dormitory education program that provides special services with respect to their sporting activitiesinstitution

b)provide sports dormitory accommodation and meals for groups of up to ten people.",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
21,HUN10010,HUN100021,23-Mar-20,Hungary,HUN,0,,,,57/2020. (III. 23.) Korm. Rendelet,"A Kormány
a veszélyhelyzet kihirdetéséről szóló 40/2020. (III. 11.) Korm. rendelet által elrendelt veszélyhelyzetben, a koronavírus világjárvány
nemzetgazdaságot és az állampolgárokat érintő hatásának enyhítése érdekében,
az Alaptörvény 53. cikk (2) bekezdésében meghatározott eredeti jogalkotói hatáskörében,
az Alaptörvény 15. cikk (1) bekezdésében meghatározott feladatkörében eljárva a következőket rendeli el:","The government40/2020 on the declaration of an emergency. (III. 11.), the coronavirus is a pandemicin order to mitigate its impact on the national economy and citizens,within its original legislative competence as defined in Article 53 (2) of the Basic Law,acting within the scope of its duties as defined in Article 15 (1) of the Basic Law, orders:",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
22,HUN10010,HUN100022,23-Mar-20,Hungary,HUN,0,,,,,"1. § (1) Ha a  felek eltérően nem rendelkeznek, a  veszélyhelyzet fennállása alatt az  adósnak a  hitelező által üzletszerűen
nyújtott hitel- és kölcsönszerződésből, illetve pénzügyi lízingszerződésből (a  továbbiakban: szerződés) eredő
tőke-, kamat-, illetve díjfizetési kötelezettsége akként módosul, hogy az  adós a  szerződésből eredő tőke-, kamat-,
illetve díjfizetési kötelezettsége teljesítésére fizetési haladékot kap (a továbbiakban: fizetési moratórium).","§ 11. Unless the parties provide otherwise, in the event of an emergency, the debtor shall be required by the creditor toarising from a credit and loan agreement or a financial leasing agreement (hereinafter: agreement)the obligation to pay principal, interest or fees is modified so that the debtor pays the principal, interest,or receives a deferral of payment in order to fulfill its obligation to pay a fee (hereinafter: payment moratorium).",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
23,HUN10010,HUN100023,23-Mar-20,Hungary,HUN,0,,,,,"A fizetési moratórium nem érinti az adós azon jogát, hogy az eredeti szerződési feltételek szerint teljesítsen.",The paymentthe moratorium does not affect the debtor's right to perform under the original terms of the contract,,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
