ID,DOCDATE,DOCID,SENID,COUNTRYNAME,COUNTRYACR,COUNTRYCODE,REGION,REGION CODE,MUNICIPALITY,IDARTICLE,LEGAL_TEXT_OR,LEGAL TEXT_EN,COMMENT,AUTHORITY,COVERAGE,LEGALFORM,VERIFLEGAL,TARGETEDGROUPS,CONSTRAINTS,ANNOUNCE,TOTALNBFINES,TOTALNBJAIL,TOTALNBRARRTESTS,TYPEVENT1,SUBTYPEVENT101,SUBTYPEVENT102,SUBTYPEVENT103,SUBTYPEVENT104,SUBTYPEVENT105,SUBTYPEVENT106,SUBTYPEVENT107,SUBTYPEVENT108,SUBTYPEVENT109,SUBTYPEVENT110,SUBTYPEVENT111,COMMENT1,TYPEVENT2,SUBTYPEVENT201,SUBTYPEVENT202,SUBTYPEVENT203,SUBTYPEVENT204,SUBTYPEVENT205,SUBTYPEVENT206,SUBTYPEVENT207,COMMENT2,TYPEVENT3,SUBTYPEVENT301,SUBTYPEVENT302,SUBTYPEVENT303,SUBTYPEVENT304,SUBTYPEVENT305,SUBTYPEVENT306,SUBTYPEVENT307,SUBTYPEVENT308,SUBTYPEVENT309,SUBTYPEVENT310,SUBTYPEVENT311,COMMENT3,TYPEVENT4,SUBTYPEVENT401,SUBTYPEVENT421,SUBTYPEVENT402,SUBTYPEVENT403,SUBTYPEVENT404,SUBTYPEVENT405,SUBTYPEVENT406,SUBTYPEVENT407,SUBTYPEVENT427,SUBTYPEVENT408,SUBTYPEVENT409,SUBTYPEVENT410,SUBTYPEVENT411,SUBTYPEVENT412,SUBTYPEVENT413,SUBTYPEVENT414,SUBTYPEVENT415,COMMENT4,TYPEVENT9,SUBTYPEVENT901,SUBTYPEVENT902,SUBTYPEVENT903,SUBTYPEVENT904,SUBTYPEVENT905,COMMENT9,TYPEVENT5,SUBTYPEVENT501,SUBTYPEVENT502,SUBTYPEVENT503,SUBTYPEVENT504,SUBTYPEVENT505,SUBTYPEVENT506,SUBTYPEVENT507,SUBTYPEVENT508,COMMENT5,TYPEVENT6,SUBTYPEVENT601,SUBTYPEVENT602,SUBTYPEVENT603,SUBTYPEVENT604,SUBTYPEVENT605,SUBTYPEVENT606,SUBTYPEVENT607,SUBTYPEVENT608,SUBTYPEVENT609,SUBTYPEVENT610,SUBTYPEVENT611,SUBTYPEVENT612,SUBTYPEVENT613,SUBTYPEVENT614,COMMENT6,TYPEVENT7,SUBTYPEVENT701,SUBTYPEVENT702,SUBTYPEVENT703,SUBTYPEVENT704,SUBTYPEVENT705,SUBTYPEVENT706,SUBTYPEVENT707,SUBTYPEVENT708,SUBTYPEVENT709,SUBTYPEVENT710,SUBTYPEVENT711,COMMENT7,TYPEVENT8,SUBTYPEVENT801,SUBTYPEVENT802,SUBTYPEVENT803,SUBTYPEVENT804,SUBTYPEVENT805,SUBTYPEVENT806,COMMENT8
11,13-Mar-20,BEL10008,BEL100011,,BEL,0,,,,,"Le présent arrêté est proposé par la Ministre flamande de la Mobilité et des Travaux publics. Après délibération, LE GOUVERNEMENT FLAMAND ARRETE","This decree is proposed by the Flemish Minister of Mobility and Public Works. After deliberation, THE FLEMISH GOVERNMENT ORDERS",,,,,FALSE,,,0,,,,FALSE,100,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
12,13-Mar-20,BEL10008,BEL100012,,BEL,0,,,,,"Les formations et examens organisés en externe, en exécution de la réglementation en matière de mobilité et de travaux publics, sont suspendus jusqu'à une date que nous déterminerons.","The training and examinations organized externally, in accordance with the regulations on mobility and public works, are suspended until a date to be determined.",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,TRUE,100,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
13,13-Mar-20,BEL10008,BEL100013,,BEL,0,,,,,Une prorogation peut également être accordée aux citoyens qui ne sont pas en mesure de respecter les obligations légales dans le cadre de la réglementation en matière de mobilité et de travaux publics à cause du virus COVID-19,An extension may also be granted to citizens who are unable to meet legal obligations under mobility and public works regulations due to the COVID-19 virus.,,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,TRUE,100,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,100,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
14,13-Mar-20,BEL10008,BEL100014,,BEL,0,Flanders,,,,"Le ministre flamand, qui a les aéroports régionaux, les transports en commun, la politique générale de mobilité, la politique en matière d'infrastructure routière et la politique routière, l'infrastructure hydraulique et la politique de l'eau dans ses attributions, arrête les modalités de la prorogation visée dans les articles susmentionnés.","The Flemish Minister, who has regional airports, public transport, general mobility policy, road infrastructure policy and road policy, hydraulic infrastructure and water policy in his attributions. , decide on the terms of the extension referred to in the aforementioned articles.",,,,,FALSE,,,0,,,,FALSE,100,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
15,13-Mar-20,BEL10011,BEL100015,,BEL,0,,,,,"Au sein des Universités, des Hautes Ecoles, des Ecoles supérieures des Arts et des Etablissements d'enseignement de promotion sociale, les activités d'apprentissage sont organisées à distance du 14 mars au 3 avril 2020 inclus.","Within Universities, Hautes Ecoles, Higher Schools of the Arts and Social Promotion Education Establishments, distance learning activities are organized from March 14 to April 3, 2020 inclusive.",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,100,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
16,13-Mar-20,BEL10011,BEL100016,,BEL,0,,,,,"Art. 4. Are closed to the public within the framework of sports, competition or training, from March 14 to April 3, 2020 inclusive, indoor and outdoor sports facilities.","Art. 4. Sont fermés au public dans le cadre d'une pratique sportive, de compétition ou d'entrainement, du 14 mars au 3 avril 2020 inclus, les infrastructures à vocation sportive intérieure et extérieure.",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,100,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
18,17-Mar-20,BEL10013,BEL100018,,BEL,0,,,,,"Afin de permettre à la Communauté française de réagir à la pandémie de Covid-19, le Gouvernement peut prendre toutes les mesures utiles pour : a) suspendre les activités de services agréés, subventionnés ou organisés par la Communauté française; b) définir les modalités par lesquelles des activités peuvent être dispensées en vue de réduire les contacts sociaux ;","In order to allow the French Community to react to the Covid-19 pandemic, the Government can take all necessary measures to: a) suspend the activities of services approved, subsidized or organized by the French Community b) define the modalities by which activities can be provided with a view to reducing social contact;",,,,,FALSE,,,0,,,,TRUE,100,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,100,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
19,17-Mar-20,BEL10013,BEL100019,,BEL,0,,,,,"§ 1 - In order to allow the French Community to react to the Covid-19 pandemic, the Government can take all necessary measures to: f) adapt the requirements in terms of attendance, evaluation and certification of studies to the suspension of courses and learning activities;","Article 1er. § 1er - Afin de permettre à la Communauté française de réagir à la pandémie de Covid-19, le Gouvernement peut prendre toutes les mesures utiles pour : f) adapter les exigences en matière de présence, d'évaluation et de sanction des études à la suspension des cours et des activités d'apprentissage ;",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,,,,,,,100,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
20,17-Mar-20,BEL10013,BEL100020,,BEL,0,,,,,"Art. 2. - § 1er En cas d'impossibilité de réunir le Parlement de la Communauté française due à la pandémie de Covid-19 ou à des mesures ou des recommandations de confinement, générales ou particulières, et dûment constatées par le bureau du Parlement, le cas échéant au terme d'une délibération électronique si les membres de celui-ci ne peuvent pour les mêmes raisons se réunir physiquement, le Gouvernement peut, aux seules fins d'assurer la continuité du service public malgré la pandémie de Covid-19, prendre toutes les mesures utiles dans les matières qui relèvent de la compétence de la Communauté française dans le but soit de préparer la rentrée scolaire et académique 2020-2021, soit de répondre à une impérieuse nécessité dûment démontrée.","Art. 2. - § 1 If it is impossible to convene the Parliament of the French Community due to the Covid-19 pandemic or to containment measures or recommendations, general or specific, and duly noted by the office of Parliament, the if necessary at the end of an electronic deliberation if its members cannot meet physically for the same reasons, the Government may, for the sole purpose of ensuring the continuity of public service despite the Covid-19 pandemic, take all the useful measures in the matters which come under the competence of the French Community in order to either prepare for the school and academic year 2020-2021, or to respond to an imperative need duly demonstrated.",,,,,FALSE,,,0,,,,TRUE,,100,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
21,17-Mar-20,BEL10013,BEL100021,,BEL,0,,,,,"§ 2. Les arrêtés prévus au § 1er peuvent abroger, compléter, modifier ou remplacer les dispositions décrétales en vigueur, même dans les matières qui sont expressément réservées au décret par ou en vertu de la Constitution.","§ 2. The decrees provided for in § 1 may abrogate, supplement, modify or replace the decree provisions in force, even in matters which are expressly reserved for the decree by or by virtue of the Constitution.",,,,,FALSE,,,0,,,,TRUE,100,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
22,17-Mar-20,BEL10013,BEL100022,,BEL,0,,,,,"§ 3. Lorsqu'un décret prévoit qu'un arrêté du Gouvernement doit faire l'objet d'un décret de confirmation par le Parlement dans le délai qu'il définit, ce délai est suspendu pendant toute la durée des pouvoirs spéciaux organisés par le présent décret.","§ 3. When a decree provides that a Government decree must be the subject of a decree of confirmation by the Parliament within the period that it defines, this period is suspended for the duration of the special powers organized by the this decree.",,,,,FALSE,,,0,,,,TRUE,100,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
23,17-Mar-20,BEL10013,BEL100023,,BEL,0,,,,,"Les arrêtés visés à l'article 2 peuvent être adoptés sans que les avis, concertations ou négociations légalement ou réglementairement requis soient préalablement recueillis ou organisés, si lesdits organes indiquent ne pas être en mesure de se prononcer dans le délai légal ou réglementaire ou le délai fixé par le Gouvernement eu égard à la pandémie de Covid-19.","The decrees referred to in Article 2 may be adopted without the opinions, consultations or negotiations legally or legally required having been obtained or organized beforehand, if the said bodies indicate that they are not in a position to give an opinion within the legal or regulatory deadline or the deadline.",,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,TRUE,,,,,100,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
24,17-Mar-20,BEL10013,BEL100024,,BEL,0,,,,,4. Les arrêtés visés aux articles 1er et 2 doivent être confirmés par décret dans un délai de six mois prenant cours à la fin de la période des pouvoirs spéciaux organisés par le présent décret.,4. The decrees referred to in Articles 1 and 2 must be confirmed by decree within six months starting at the end of the period of special powers organized by this decree.,,,,,FALSE,,,0,,,,TRUE,,,,,,,,,100,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
25,17-Mar-20,BEL10013,BEL100025,,BEL,0,,,,,Les arrêtés visés aux articles 1er et 2 sont communiqués au bureau du Parlement avant leur publication au Moniteur belge.,The decrees referred to in Articles 1 and 2 are communicated to the Bureau of the Parliament before their publication in the Belgian Official Gazette.,,,,,FALSE,,,0,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,TRUE,FALSE,TRUE,,,,,
26,18-Mar-20,BEL10016,BEL100026,,BEL,0,,,,,"§ 1er. Afin de permettre à la Région wallonne de réagir à la pandémie de Covid-19, le Gouvernement peut, dans les matières qui relèvent de la compétence de la Région wallonne en vertu de l'article 138 de la Constitution, prendre toutes les mesures utiles pour prévenir et traiter toute situation qui pose problème dans le cadre strict de la pandémie Covid-19 et de ses conséquences et qui doit être réglée en urgence sous peine de péril grave.","Art. 2. § 1. In order to allow the Walloon Region to react to the Covid-19 pandemic, the Government may, in matters falling within the competence of the Walloon Region under article 138 of the Constitution, take all necessary measures to prevent and deal with any problematic situation within the strict framework of the Covid-19 pandemic and its consequences and which must be resolved urgently under pain of serious danger.",,,,,FALSE,,,0,,,,TRUE,100,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
27,18-Mar-20,BEL10016,BEL100027,,BEL,0,,,,,"Art. 3. § 1er. En cas d'ajournement du Parlement wallon dû à la pandémie de Covid-19, aux seules fins d'assurer la continuité du service public malgré la pandémie de Covid-19 et dans la mesure où l'urgence de son action est motivée, le Gouvernement peut, pendant cette période d'ajournement, prendre toutes les mesures utiles dans les matières qui relèvent de la compétence de la Région wallonne en vertu de l'article 138 de la Constitution","Art. 3. § 1. In the event of adjournment of the Walloon Parliament due to the Covid-19 pandemic, for the sole purpose of ensuring the continuity of public service despite the Covid-19 pandemic and insofar as the urgency of its action is justified, the The Government may, during this period of adjournment, take all useful measures in matters which fall within the competence of the Walloon Region by virtue of article 138 of the Constitution",,,,,FALSE,,,0,,,,TRUE,,100,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,,,,FALSE,,FALSE,,,,,,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,
