id	text	event1	event2	event3	event4	event5	event6	event7	event8
19	- Afin d'en assurer la disponibilité ainsi qu'un accès prioritaire aux professionnels de santé et aux patients dans le cadre de la lutte contre le virus covid-19, sont réquisitionnés :1° Les stocks de masques de protection respiratoire de types FFP2, FFP3, N95, N99, N100, P95, P99, P100, R95, R99, R100 détenus par toute personne morale de droit public ou de droit privé ;2° Les stocks de masques anti-projections respectant la norme EN 14683 détenus par les entreprises qui en assurent la fabrication ou la distribution.	False	False	False	False	True	False	False	False
20	Les villages résidentiels de tourisme	False	False	False	True	False	False	False	False
21	 Vu l'arrêté royal du 22 mai 2019 relatif à la planification d'urgence et la gestion de situations d'urgence à l'échelon communal et provincial et au rôle des bourgmestres et des gouverneurs de province en cas d'événements et de situations de crise nécessitant une coordination ou une gestion à l'échelon national	False	False	False	False	False	False	False	False
22	Par dérogation à l'alinéa 1er, sont autorisées : - les mariages religieux, mais uniquement en présence des conjoints, de leurs témoins et du ministre du culte ;	False	True	False	True	False	False	False	False
23	- che l’aggravarsi della situazione e il trend in atto impongono di adottare misure di estrema urgenza, aggiuntive rispetto a quelle vigenti, volte ad evitare il più possibile episodi ed occasioni di contagio, correlati all’arrivo sul territorio di soggetti da aree nelle quali è più estesa la diffusione del virus, tenuto conto delle gravissime ed irreparabili conseguenze collegate all’eventuale ulteriore incremento delle positività al virus e del concreto rischio di paralisi dell’assistenza agli ammalati per insufficienza di strutture e strumentazioni, idonee, allo stato, a fronteggiare un aggravio dell’emergenza già in essere, stante la conferma di una crescita esponenziale della curva di contagio;	False	False	False	False	False	False	False	False
24	Chaque employeur ou utilisateur qui fait temporairement appel à un travailleur salarié ou à un travailleur indépendant vivant ou résidant à l'étranger pour effectuer en Belgique des activités dans les secteurs de la construction, du nettoyage, de l'agriculture et de l'horticulture, tient à jour, du début de travail jusqu'au quatorzième jour inclus après la fin de celui-ci, un registre comportant les données suivantes: 1° les données d'identification du travailleur salarié ou du travailleur indépendant vivant ou résidant à l'étranger :- le nom et les prénoms ;- la date de naissance ;- le numéro d'identification visé à l'article 8, § 1er, de la loi du 15 janvier 1990 relative à l'institution et à l'organisation d'une Banque-carrefour de la sécurité sociale ;2° le lieu de résidence du travailleur salarié ou du travailleur indépendant durant ses travaux en Belgique ;3° le numéro de téléphone, auquel le travailleur salarié ou le travailleur indépendant peut être contacté ;4° le cas échéant, l'indication des personnes avec lesquelles le travailleur salarié ou le travailleur indépendant travaille lors de son travail en Belgique.	False	True	False	False	False	False	False	False
25	Les actions de désinfection mis en œuvre par les Armées ont joué un rôle important dans la gestion de crise.	False	False	False	False	False	False	True	False
26	§ 2 - Le gouvernement peut prolonger deux fois la durée mentionnée au § 1er pour la même durée au moyen d'un arrêté spécialement justifié au regard de la nécessité.	True	False	False	False	False	False	False	False
27	Considérant qu'au vu de l'article 3 du décret du 17 mars 2020 octroyant des pouvoirs spéciaux au Gouvernement wallon dans le cadre de la crise sanitaire du COVID-19, le présent arrêté « de pouvoirs spéciaux » ne doit pas être soumis à l'avis de la section de législation du Conseil d'Etat. Ceci se justifie par le fait que le décret confirmant le présent arrêté sera soumis à la section de législation du Conseil d'Etat ;	False	False	False	False	False	False	False	False
28	Il convient qu'ils puissent, sans tarder, organiser leurs séances.	False	False	False	False	False	False	False	False
29	Le présent arrêté entre en vigueur le 18 mai 2020.	False	False	False	False	False	False	False	False
30	It is now almost two months since the people of this country began to put up with restrictions on their freedom – your freedom – of a kind that we have never seen before in peace or war. And you have shown the good sense to support those rules overwhelmingly.	False	False	False	False	False	False	False	False
31	b) Adaptant, interrompant, suspendant ou reportant le terme des délais prévus à peine de nullité, caducité, forclusion, prescription, inopposabilité, déchéance d’un droit, fin d’un agrément ou d’une autorisation ou cessation d’une mesure, à l’exception des mesures privatives de liberté et des sanctions. Ces mesures sont rendues applicables à compter du 12 mars 2020 et ne peuvent excéder de plus de trois mois la fin des mesures de police administrative prises par le Gouvernement pour ralentir la propagation de l’épidémie de covid-19 ;	False	False	False	False	False	False	False	False
32	Good afternoon, welcome to the daily coronavirus press conference from Downing Street. I’m joined by Sir Patrick Valance, the government’s Chief Scientific Advisor, and Professor Chris Whitty, the government’s Chief Medical Officer. Sir Patrick will provide an update on the latest data on coronavirus.	False	False	False	False	False	False	False	False
33	Les distanciations physiques devront dans tous les cas être respectées.	False	False	True	False	False	False	False	False
34	2. W okresie, o którym mowa w ust. 1, instytuty naukowe Akademii, które dysponują infrastrukturą i oprogramowaniem umożliwiającymi prowadzenie zajęć z wykorzystaniem metod i technik kształcenia na odległość, prowadzą zajęciaz wykorzystaniem tych metod i technik, niezależnie od tego, czy zostało to przewidziane w programie danego kształcenia.	False	False	False	True	False	False	False	False
35	Frem til nå har det bare vært adgang til innreise for sesongarbeidere i landbruket eller grøntnæringen.	False	False	False	False	False	False	False	False
36	Deve essere in ogni caso garantita la distanza di sicurezza interpersonale di un metro ed è fatto obbligo di limitare l’accesso all’interno dei locali ad un solo componente del nucleo familiare, salvo comprovati motivi di assistenza ad altre persone.	False	False	True	False	False	False	False	False
37	1.(1)  The title of this order is the Closure of Non-EssentialRetail  Outlets  and  Outlets  Providing  Non-essential  Services(Amendment  No.  2)  Order,  2020  and  this  order  shall  be  read  andconstrued as one with the Closure of Non-Essential Retail Outlets andOutlets Providing Non-essential Services Order, hereinafter referred toas the principal order.	False	False	False	False	False	False	False	False
38	Reiser uten plassbestilling: Virksomheten må utarbeide rutiner for å hindre trengsel på sine transportmidler.	False	False	False	False	False	False	False	False
39	DATO ATTO del decreto del Capo del Dipartimento della Protezione civile rep. n. 631 del 27.02.2020 con cui il Presidente della Regione Calabria è nominato soggetto attuatore ai sensi della OCDPC n. 630/2020;	False	False	False	False	False	False	False	False
40	Considérant les avis du GEES et de CELEVAL ;	False	False	False	False	False	False	False	False
41	Schedule 7 contains other temporary measures in response to coronavirus.	False	False	False	False	False	False	False	False
42	In light of the ongoing coronavirus outbreak, the Foreign & Commonwealth Office (FCO) now advises against ‘all but essential’ travel to mainland China.	False	False	False	True	False	False	False	True
43	2.Obowiązkowej izolacji  lub  izolacji  wwarunkach domowych podlegają osoby, uktórych stwierdzono zakażenie wywołane wirusem SARS-CoV-2 lub zachorowanie na chorobę wywołaną wirusem SARS-CoV-2(COVID-19) lub podejrzenie zakażenia lub zachorowania	False	False	True	False	False	False	False	False
44	di stabilire - sino al 3 aprile 2020 e sino a nuovo diverso provvedimento - al fine di evitare assembramenti degli utenti, che, salvi i casi di urgenza, le visite nello studio del medico di medicina generale e del pediatra di libera scelta vengono erogate a seguito di prenotazione.	False	False	False	True	False	False	False	False
45	Ayant atteint sa pleine capacité opérationnelle quelques jours plus tard, l’EMR dispose alors d’une capacité opérationnelle de 30 lits de réanimation – cinq modules de six lits chacun – et est armé par 121 personnels, dont 91 personnels soignants du SSA et du régiment médical (RMED) de l’armée de terre.	False	False	False	False	False	False	True	False
46	IN EXERCISE of the powers conferred by article 27(c) of thePublic  Health  Act,  the  Superintendent  of  Health  has  made  thefollowing order:-	False	False	False	False	False	False	False	False
47	(3)The Scottish Ministers may by regulations— (a)amend subsection (1) so as to replace “30 September 2020” with “31 March 2021”,	False	False	False	False	False	False	False	False
48	Ritenuto pertanto, che per le medesime finalità di monitoraggio dei comportamenti di tutti I soggetti entrati in Sicilia in costanza di pandemia nonché di quelli risultati positivi al Covid-19, è necessario realizzare un sistema di raccolta di informazioni, anche mediante la successiva individuazione di tecnologie geo-localizzate per il tracciamento dei contatti dei contagiati, mediante l’utilizzo di apposite web app e app in grado di riportare quotidianamente eventuali sintomi e la propria posizione;	False	True	True	False	False	False	False	False
49	Atteso che: con D.G.R. n. 321 del 14/02/2003 la Giunta regionale ha individuato la discarica di S. Urbano (PD) come impianto “tattico regionale” ai sensi della Legge regionale n. 3/2000 come modificata con L. R. n. 27/2002;	False	False	False	False	False	False	False	False
50	Every government department to have a designated ministerial virus lead to help oversee government response to the global threat of COVID-19	True	False	False	False	False	False	False	False
51	Vista la delibera del Consiglio dei ministri del 31 gennaio 2020, con la quale è stato dichiarato, per sei mesi, lo stato di emergenza sul territorio nazionale relativo al rischio sanitario connesso all'insorgenza di patologie derivanti da agenti virali trasmissibili	True	False	False	False	False	False	False	False
52	And in just a minute, Rishi is going to explain how we are going to help workers of all kinds to get through this crisis,	False	False	False	False	False	False	False	True
53	Public urged to stay at home and limit all but essential travel - people who can work from home should do so 	False	False	True	True	False	False	False	False
54	Considérant l'arrêté du Gouvernement de la Région de Bruxelles-Capitale du 24 aout 2017 portant le statut administratif et pécuniaire des agents du personnel opérationnel du Service d'Incendie et d'Aide médicale urgente ;	False	False	False	False	False	False	False	False
55	La loi organique d'urgence pour faire face à l'épidémie de covid-19 est conforme à la Constitution.	True	False	False	False	False	False	False	False
56	Dennne særloven innebærer ikke en innstramming av reglene og rådene fra 15. mai. Lovforslaget gir kun et nytt hjemmelsgrunnlag for å videreføre forskrifter som legger begrensninger på adgangen til innreise til Norge.	False	False	False	False	False	False	True	False
57	VISTE:● la legge 23 dicembre 1978, n. 833, recante “Istituzione del servizio sanitario nazionale” e, in particolare, l’art. 32 che dispone “il Ministro della sanità può emettere ordinanze di carattere contingibile e urgente, in materia di igiene e sanità pubblica e di polizia veterinaria, con efficacia estesa all’intero territorio nazionale o a parte di esso comprendente più regioni”, nonché “nelle medesime materie sono emesse dal presidente della giunta regionalee dal sindaco ordinanze di carattere contingibile e urgente, con efficacia estesa rispettivamente alla regione o a parte del suo territorio comprendente più comuni e al territorio comunale”	False	False	False	False	False	False	False	False
58	De opdracht inzake het verbod voor evenementen blijft, voor alle duidelijkheid, gelden tot 1 juni 2020.	False	False	False	False	False	False	False	False
59	(3)The powers in subsection (1) may be exercised more than once in relation to the same provision.	False	False	False	False	False	False	False	False
60	§ 3. Un maximum de 200 personnes peut assister aux activités suivantes : 2° les enterrements et les crémations, autres que les activités visées au 3°, sans possibilité d'exposition du corps ;	False	True	True	False	False	False	False	False
61	Di intesa con la Repubblica di San Marino, in esecuzione dell’accordo di collaborazione siglato tra Regione Emilia-Romagna e Repubblica di San Marino;	False	False	False	False	False	False	False	False
62	(1) Where an authorised person has reasonable grounds to believe that a person (“P”) has left, or is outside of, the place where P is self-isolating in contravention of regulation 4, the authorised person may(c)where it is not practicable or appropriate in the circumstances to take the action in sub-paragraph (a) or (b), remove P to accommodation facilitated by the Secretary of State for the purposes of P’s self-isolation.	True	True	False	False	False	False	False	False
63	la presente ordinanza, immediatamente esecutiva, per gli adempimenti di legge, viene trasmessa al Presidente del Consiglio dei Ministri, al Ministro della Salute e ai Prefetti.	False	False	False	False	False	False	False	False
64	Art. 4. Les autorités communales et les services de police sont chargés de faire appliquer le présent arrêté.	False	False	False	False	False	True	False	False
65	4. § (1) A 3. § szerinti alapos indok:t) a szülői jogok és kötelezettségek,	False	False	False	False	False	False	False	False
66	Dersom du har fått påvist eller testes for koronavirus, må du isoleres. Det betyr at du må holde deg hjemme hele tiden og ikke gå ut.	False	False	True	False	False	False	False	False
67	II. Dans l'article 26, n° 4, du même Règlement, une phrase rédigée comme suit est insérée entre la deuxième phrase et la troisième phrase:Dans le cas visé à l'article 42, n° 3bis, tout vote peut être organisé électroniquement..	False	False	False	False	False	False	False	False
68	Art. 5. Les arrêtés visés aux articles 2 et 3 doivent être confirmés par décret dans un délai d'un an à partir de leur entrée en vigueur.	True	False	False	False	False	False	False	False
69	We are asking retired healthcare professionals to come back and help us cope, help the NHS to cope, with this unprecedented challenge.	True	False	False	False	False	False	False	False
70	Considérant que le recours à des réunions virtuelles ne doit pas entraver les principes de publicités des débats, d'expression démocratique de votes ou d'opinions ou encore le respect des règles liées à la vie privée ;	False	False	False	False	False	False	False	False
71	L'Assemblée nationale et le Sénat ont adopté,Vu la décision du Conseil constitutionnel n° 2020-800 DC du 11 mai 2020 ;Le Président de la République promulgue la loi dont la teneur suit :ReplierChapitre Ier : Dispositions prorogeant l'état d'urgence sanitaire et modifiant certaines dispositions relatives à son régime (Articles 1 à 10)Article 1I.-L'état d'urgence sanitaire déclaré par l'article 4 de la loi n° 2020-290 du 23 mars 2020 d'urgence pour faire face à l'épidémie de covid-19 est prorogé jusqu'au 10 juillet 2020 inclus.	True	True	True	True	False	False	False	False
72	Considérant que l'interdiction précitée est de nature, d'une part, à diminuer le nombre de contaminations aigües et partant de permettre aux services de soins intensifs d'accueillir les patients gravement atteints dans les meilleures conditions possibles et, d'autre part, de donner aux chercheurs plus de temps pour trouver des traitements efficaces et mettre au point des vaccins	False	False	False	False	False	False	False	False
73	che le Aziende di Trasporto Pubblico Locale della Toscana programmino il servizio di tpl garantendo lo stesso: (misure di cautela) almeno nelle fasce orarie dei giorni feriali 6.30 - 9.30 / 12.00 - 15.30 / 17.30 – 19.00 in relazione alle esigenze di mobilità che emergono nel periodo di vigenza della presente ordinanza, tenendo conto delle minori frequentazioni previste, del rispetto delle condizioni igienico sanitarie dei passeggeri e di tutto il personale a bordo e nel rispetto della distanza interpersonale di un metro come principale misura di contenimento;	False	False	True	True	False	False	False	False
74	Al fine di evitare non indifferibili e urgenti assembramenti, idonei a determinare la diffusione del contagio, sono chiusi, all’accesso di persone, parchi e giardini pubblici o aperti al pubblico o analoghi ambiti che si prestino all’intrattenimento di persone per attività motoria di qualsiasi natura, siti nel territorio regionale;	False	True	False	True	False	False	False	False
75	Considérant qu'il y a lieu de prendre des mesures afin d'assurer l'exercice des missions liées à l'organisation de funérailles dans des conditions sanitaires maitrisées et, partant, assurant la pérennité de ce service indispensable,	False	False	False	False	False	False	False	False
76	b) Adaptant, interrompant, suspendant ou reportant le terme des délais prévus à peine de nullité, caducité, forclusion, prescription, inopposabilité, déchéance d’un droit, fin d’un agrément ou d’une autorisation ou cessation d’une mesure, à l’exception des mesures privatives de liberté et des sanctions. Ces mesures sont rendues applicables à compter du 12 mars 2020 et ne peuvent excéder de plus de trois mois la fin des mesures de police administrative prises par le Gouvernement pour ralentir la propagation de l’épidémie de covid-19 ;	False	False	False	False	False	False	False	False
77	(3)  Any time period suspended pursuant to paragraph (c) ofsub-regulation (1) shall remain suspended until the twentieth (20th)day following the lifting of the said order of the Superintendent andshall thereafter continue to run.	False	False	False	False	False	False	False	False
78	3.Kary pieniężne, o których mowa w 1)ust. 1, wymierza, wdrodze decyzji administracyjnej, państwowy powiatowy inspektor sanitarny ipaństwowy graniczny inspektor sanitarny	False	False	False	False	False	False	False	False
79	E’ inoltre fatto divieto di esportare DPI fuori dal territorio nazionale senza previa autorizzazione del Dipartimento della protezione civile.	False	False	False	False	True	False	False	False
80	Dans les départements classés en zone verte :1° Les établissements mentionnés aux articles L. 322-1 et L. 322-2 du code du sport ne peuvent organiser la pratique de sports collectifs et de sports de combat. Ils peuvent toutefois organiser la pratique de ces sports, à l'exception de toute pratique compétitive, pour les sportifs inscrits sur les listes mentionnées à l'article L. 221-2 du code du sport et les sportifs professionnels mentionnés au 1° de l'article L. 222-2 du même code.	False	False	True	False	False	False	False	False
81	RICHIAMATO l'articolo 5, comma 4, del decreto del Presidente del Consiglio dei Ministri dell'8 marzo 2020, ove si dispone che Resta salvo il potere di ordinanza delle Regioni, di cui all'articolo 3, comma 2, del decreto-legge 23 febbraio 2020, n. 6. 	False	False	False	False	False	False	False	False
82	Hver enkelt bør tenke nøye gjennom om det er nødvendig å reise, sier Eriksen Søreide.	False	False	False	False	False	False	False	False
83	De strenge hygienetiltakene fortsetter. Folk må holde fysisk avstand til hverandre, ha god håndhygiene og hoste i papir eller albuekroken.	False	False	True	False	False	False	False	False
84	(1) Where an authorised person has reasonable grounds to believe that a person (“P”) has left, or is outside of, the place where P is self-isolating in contravention of regulation 4, the authorised person may (b)remove P to the place where P is self-isolating,	True	True	False	False	False	False	False	False
85	Considérant, par conséquent, qu'une mesure de police limitant et encadrant les rassemblements de plus de quinze personnes est indispensable et proportionnée ;	False	False	False	True	False	False	False	False
86	If you are traveling to Wuhan, you should maintain good hand, respiratory and personal hygiene and should avoid visiting animal and bird markets or people who are ill with respiratory symptoms. Individuals should seek medical attention if they develop respiratory symptoms within 14 days of visiting Wuhan, either in China or on their return to the UK. They should phone ahead before attending any health services and mention their recent travel to the city.	False	False	False	False	False	False	False	False
87	Avverso la presente ordinanza è ammesso ricorso giurisdizionale innanzi al Tribunale Amministrativo Regionale nel termine di sessanta giorni dalla comunicazione, ovvero ricorso straordinario al Capo dello Stato entro il termine di giorni centoventi.	False	False	False	False	False	False	False	False
88	NHS also announce calls to NHS 111 increase by more than a third compared to same period last year, with 500 extra call staff recruited to handle higher demand	False	False	False	False	False	False	False	False
89	(8)The power to make regulations under subsection (1) is capable of being exercised so as to amend, repeal or revoke any enactment. In this subsection “enactment” has the same meaning as in section 92.	False	False	False	False	False	False	False	False
90	VIII. - Les dispositions du présent VIII s'appliquent au transport de marchandises. Pour la réalisation des opérations de transport de marchandises, le véhicule est équipé d'une réserve d'eau et de savon ainsi que de serviettes à usage unique, ou de gel hydro-alcoolique.Lorsque les lieux de chargement ou de déchargement ne sont pas pourvus d'un point d'eau et de savon, ils sont pourvus de gel hydro-alcoolique. Il ne peut être refusé à un conducteur de véhicules de transport de marchandises l'accès à un lieu de chargement ou de déchargement, y compris à un point d'eau lorsque ce lieu en est pourvu.	False	False	False	False	False	False	False	False
91	Le Ministre de la Sécurité et de l'Intérieur, Considérant l'urgence, Arrête : Article 1er. L'article 1er de l'arrêté ministériel du 23 mars 2020 portant des mesures d'urgence pour limiter la propagation du coronavirus COVID-19 est remplacé par ce qui suit :« § 1er. Les commerces et les magasins sont fermés, à l'exception :	False	False	False	True	False	False	False	False
92	« Les personnes et enfants victimes des violences mentionnées à l'article 515-9 du code civil ne peuvent être mis en quarantaine, placés et maintenus en isolement dans le même logement ou lieu d'hébergement que l'auteur des violences, ou être amenés à cohabiter lorsque celui-ci est mis en quarantaine, placé ou maintenu en isolement, y compris si les violences sont alléguées. Lorsqu'il ne peut être procédé à l'éviction de l'auteur des violences du logement conjugal ou dans l'attente d'une décision judiciaire statuant sur les faits de violence allégués et, le cas échéant, prévoyant cette éviction, il est assuré leur relogement dans un lieu d'hébergement adapté. Lorsqu'une décision de mise en quarantaine, de placement et de maintien en isolement est susceptible de mettre en danger une ou plusieurs personnes, le préfet en informe sans délai le procureur de la République.	False	False	True	False	False	False	False	False
93	Considérant l'urgence	False	False	False	False	False	False	False	False
94	Considérant que le présent arrêté est applicable aussi bien aux conseil communaux et provinciaux qu'à tout autre organe interne ou de concertation intervenant préalablement ou postérieurement dans les décisions de ceux-ci ;	False	False	False	False	False	False	False	False
95	Vu l'urgence	False	False	False	False	False	False	False	False
96	Avverso la presente ordinanza è ammesso ricorso giurisdizionale innanzi al Tribunale Amministrativo Regionale nel termine di  sessanta giorni dalla comunicazione, ovvero ricorso straordinario al Capo dello Stato entro il termine di giorni centoventi.	True	False	False	False	False	False	False	False
97	27 AVRIL 2020. - Décret de crise 2020 (II)Le Parlement de la Communauté germanophone a adopté et Nous, Gouvernement, sanctionnons ce qui suit :	False	False	False	False	False	False	False	False
98	Considérant que la crise sanitaire exceptionnelle liée au Covid-19 que connaît aujourd'hui la Belgique et les mesures, actuelles et à venir, prises pour limiter la propagation du virus dans la population sont de nature à ralentir toute forme d'activité sur le territoire de la Région wallonne, voire à paralyser certains services;	False	False	False	False	False	False	False	False
99	VISTO il DPCM 9 marzo 2020 recante Ulteriori disposizioni attuative del decreto-legge 23 febbraio 2020, n. 6, recante misure urgenti in materia di contenimento e gestione dell'emergenza epidemiologica da COVID19, applicabili sull'intero territorio nazionale che, all’art.1 (Misure urgenti di contenimento del contagio sull'intero territorio nazionale), comma 1, preso atto dell’aggravarsi della situazione a livello nazionale e regionale, dispone che “1. Allo scopo di contrastare e contenere il diffondersi del virus COVID-19 le misure di cui all'art. 1 del decreto del Presidente del Consiglio dei ministri 8 marzo 2020 sono estese all'intero territorio nazionale”;	False	False	False	False	False	False	False	False
100	Vu l'avis des Ministres qui en ont délibéré en Conseil, donné le 17 avril 2020;	False	False	False	False	False	False	False	False
101	De beheerders van deze locaties zijn ervoor verantwoordelijk plannen te maken waarmee ze er onder andere voor zorgen dat de 1,5 meter afstand bewaard blijft en de belasting voor het mobiliteitssysteem en in het bijzonder het openbaar vervoer acceptabel blijft.	False	False	False	False	False	False	False	False
102	3° Etablissements de type P : Salles de danse et salles de jeux ;	False	False	True	True	False	False	False	False
103	 therefore, movements by the above methods and means are allowed exclusively for the reasons allowed for the movements of individuals in general, namely proven work needs, health reasons, situations of necessity as well as for access to businesses open on the basis of the aforementioned Prime Ministerial Decree.	False	True	False	False	False	False	False	False
104	(7) P must, on their arrival in England, travel directly to the place at which they are to self-isolate, and must then self-isolate until whichever is the earlier of—(a)the end of the 14th day after the day on which they arrive in the common travel area, or(b)their departure from England.	False	False	False	False	False	False	False	False
105	(2)A councillor who would otherwise, pursuant to section 7 or 16 of the Local Government Act 1972 (elections of councillors), retire on the fourth day after the ordinary day of election in 2020 is instead to retire on the fourth day after the ordinary day of election in 2021; and the councillor's term of office is extended accordingly.	True	False	False	False	False	False	False	False
106	b) Le premier alinéa de l'article L. 3131-1 est complété par une phrase ainsi rédigée : « Le ministre peut également prendre de telles mesures après la fin de l'état d'urgence sanitaire prévu au chapitre Ier bis du présent titre, afin d'assurer la disparition durable de la situation de crise sanitaire. » ;	True	False	False	False	False	False	False	False
107	Le présent arrêté s'applique pour une durée de 2 mois à partir de son entrée en vigueur et est prorogeable pour une durée chaque fois d'un mois par un arrêté par lequel ledit gouvernement en justifie la nécessité au regard de l'évolution des conditions sanitaires.	False	False	False	False	False	False	False	False
108	Les signaux émis par des communes individuelles, mais également par des administrations provinciales et la « Vlaamse Vereniging van Steden en Gemeenten » pour prendre des mesures urgentes relatives aux délais de procédure obligatoires et aux obligations de respect de procédures, telles délais de décision ou moments de participation, fusent.	False	False	False	False	False	False	False	False
109	Considérant la déclaration de l'Organisation mondiale de la Santé (OMS) de l'urgence de santé publique de portée internationale (USPPI) en date du 30 janvier 2020	False	False	False	False	False	False	False	False
110	VIII. - Le présent article est applicable à Wallis-et-Futuna.Les dispositions des I à VI du présent article sont applicables en Nouvelle-Calédonie et Polynésie française en tant qu'elles concernent les compétences exercées par l'Etat.	False	False	True	True	False	False	False	False
111	Considérant que les mesures d'hygiène restent indispensables;	False	False	False	False	False	False	False	False
112	(3)This subsection applies to— (b)a local election in Northern Ireland to fill a casual vacancy;	True	False	False	False	False	False	False	False
113	1.The  title  of  these  regulations  is  the  Enforcement  ofDirections relating to Quarantine (Amendment) Regulations, 2020 and these  regulations  shall  be  read  and  construed  as  one  with  the Enforcement  of  Directions  relating  to  Quarantine  Regulations,hereinafter referred to as the principal regulations.	False	False	False	False	False	False	False	False
114	2.Regulation 3 of the principal order shall be substituted bythe following new regulation 3:_x005F_x000d__x005F_x000d_3.The  Superintendent  of  Public  Healthhereby orders that, in public spaces, the gatheringof masses of more than seventy five (75) personsin an organised mass event is prohibited.VERŻJONI ELETTRONIKA	False	False	False	True	False	False	False	False
