id	text	event1	event2	event3	event4	event5	event6	event7	event8	event9
ITA100400	The Implementing Party, to carry out the tasks entrusted, may make use of the exceptions referred to in Article 3 of the Ordinance of the Head of the Department of Civil Protection No 630 of 3 February 2020 and subsequent orders in order to ensure the most timely conclusion of proceedings, as well as the rules on the processing of personal data in Article 5 of the same order.	True	False	False	False	False	False	False	False	False
ITA100401	 In order to ensure the most effective coordination of the activities carried out by the Veneto Region competent structures in the sectors of civil protection and health for the management of the emergency indicated in the introduction, the President of the Veneto Region is appointed as implementing subject pursuant to article 1, paragraph 1, of the order of the Head of the Department of Civil Protection no. 630 of 3 February 2020.	True	False	False	False	False	False	False	False	False
ITA100402	The implementing party referred to in paragraph 1 operates on the basis of specific directives issued by the Head of the Department of Civil Protection as well as in close connection with the coordination structure of the Department of Civil Protection activated for the management of the emergency referred to in the introduction, as provided for in Article 1, paragraph 1, of the Order of the Head of the Department of Civil Protection No 630 of 3 February 2020.	True	False	False	False	False	False	False	False	False
ITA100403	The Implementing Party, to carry out the tasks entrusted, may make use of the exceptions referred to in Article 3 of the Ordinance of the Head of the Department of Civil Protection No 630 of 3 February 2020 and subsequent orders in order to ensure the most timely conclusion of proceedings, as well as the rules on the processing of personal data in Article 5 of the same order.	True	False	False	False	False	False	False	False	False
ITA100404	In order to ensure the most effective coordination of the activities carried out by the structures of the Emilia Romagna Region competent in the fields of civil protection and health for the management of the emergency mentioned in the introduction, the President of the same Region is appointed as implementing entity under Article 1, paragraph 1, of the Order of the Head of the Department of Civil Protection No 630 of 3 February 2020.	True	False	False	False	False	False	False	False	False
ITA100405	The implementing entity referred to in paragraph 1 operates on the basis of specific directives issued by the Head of the Department of Civil Protection as well as in close connection with the coordination structure of the Department of Civil Protection activated for the management of the emergency referred to in the introduction, as provided for in Article 1, paragraph 1, of the Order of the Head of the Department of Civil Protection No 630 of 3 February 2020.	True	False	False	False	False	False	False	False	False
ITA100406	The Implementing Party, to carry out the tasks entrusted, may make use of the exceptions referred to in Article 3 of the Ordinance of the Head of the Department of Civil Protection No 630 of 3 February 2020 and subsequent orders in order to ensure the most timely conclusion of proceedings, as well as the rules on the processing of personal data in Article 5 of the same order.	True	False	False	False	False	False	False	False	False
ITA100407	The controls aimed at the health surveillance, carried out by the personnel in charge, also belonging to voluntary organizations and civil protection, must be performed, according to the indications provided by the competent USMAF, on all passengers arriving from non-regional destinations in the ports and airports of the territory of the Region of Sardinia.	False	False	True	False	False	False	False	False	False
ITA100408	In order to facilitate the control activities referred to in Article 1, the parties responsible for the management of ports and airports shall ensure suitable detection routes equipped with thermal scanners, which allow passengers to be isolated until the end of controls.	False	False	True	False	False	False	False	False	False
ITA100409	With reference to passengers arriving at regional airports, in order to minimize contact with other subjects, the health operator responsible for taking their body temperature must carry out these checks in accordance with the indications of the bodies and subjects responsible for supervision and control in the civil aviation sector in accordance with the powers deriving from the Navigation Code.	False	False	True	False	False	False	False	False	False
ITA100410	The Ministry and the judicial offices in charge of the case confirm that, since this is an emergency situation, reference must be made to the prescriptions that are currently being issued by the competent authorities: Ministry of Health, Prefectures, Regions and local health authorities.	True	False	False	False	False	False	False	False	False
ITA100411	Therefore, the judicial activity will continue to take place with the precautions adopted by the individual heads of offices in accordance with the provisions contained in the aforementioned decree-law and decree of the President of the Council of Ministers, as well as in the aforementioned measures of the Ministry of Health taken also in agreement with the Presidents of the Regions concerned.	True	False	False	False	False	False	False	False	False
ITA100412	From another point of view, it is worth remembering that the judicial offices in question, insofar as they fall within the category of non-sanitary environments, will have to comply with the prescriptions contained in the circulars of the Ministry of Health, also adopted in agreement with the above-mentioned Regions. 	True	False	False	False	False	False	False	False	False
ITA100413	The following cleaning measures will be applied in rooms, public offices, transportation, schools, and other non-healthcare settings where confirmed cases of COV1D-19 have stayed before being hospitalized.	False	False	True	False	False	False	False	False	False
ITA100414	Preventive Measures - Hand Hygiene	False	False	True	False	False	False	False	False	False
ITA100415	Outside of this last hypothesis, according to the recommendations given by the Ministry of Health, it is necessary to ensure the proper application of preventive measures such as washing hands frequently with water and common detergents.	False	False	True	False	False	False	False	False	False
ITA100416	In this context, it is recommended to publicize this information in the measures considered most appropriate (website, email, information materials).	False	False	False	False	False	False	False	True	False
ITA100417	As regards the purchase of further material, indications will be given in future circulars, given that more precise indications are awaited from the competent health bodies, inviting, in any case, the Heads of Offices to make direct contact with the local health authorities in order to verify their usefulness and effectiveness.	False	False	False	False	False	False	False	True	False
ITA100418	Please note that on the site www.giustizia.it. in the section www.gnewsonline.it. there is constant updating of the measures of the Ministry of Justice.	False	False	False	False	False	False	False	True	False
ITA100419	Having regard to Decree-Law No. 6 of February 23, 2020, on Urgent measures for the containment and management of the epidemiological emergency from COVID-19 and in particular Article 3, paragraph 1;	True	False	False	False	False	False	False	False	False
ITA100420	in all municipalities in the Regions of Emilia Romagna, Friuli Venezia Giulia Giulia, Lombardy, Veneto, Liguria and Piedmont shall suspend all sports events and events and sporting competitions of any kind and discipline, in public or private public or private places.	False	False	True	True	False	False	False	False	False
ITA100421	educational trips, exchange or twinning initiatives, guided tours and educational trips, however named, planned by the educational institutions of all levels are suspended until March 15, 2020, as provided by art. 41, paragraph 4, of Legislative Decree no. 79 of May 23, 2011, with regard to the right of withdrawal right of withdrawal of the traveler before the beginning of the package travel package, applies to the cases provided for in this letter; the provisions of art. letter;	False	False	False	True	False	False	False	False	False
ITA100422	i dirigenti scolastici delle scuole  nelle  quali  l'attivita' didattica  sia  stata  sospesa  per  l'emergenza  sanitaria,  possono attivare, di concerto con gli organi collegiali competenti e  per  la durata della sospensione, modalita' di  didattica  a  distanza  avuto anche  riguardo  alle  specifiche   esigenze   degli   studenti   con disabilita';	False	False	False	True	False	False	False	False	False
ITA100423	on Sunday, March 1, 2020, throughout the national territory, the national territory, will not take place 'free access to institutions and places of culture places of culture referred to in art. 1, paragraph 1, of the decree 11 December 1997, n. 507, Regulation containing norms for the institution of the ticket of entrance to the monuments, museums, galleries, excavations of antiquities, parks and monumental gardens of the State;	False	False	False	True	False	False	False	False	False
ITA100424	2) regulation of the modalities of user access to the offices of the Civil Motorization located in those provinces, through predetermination by the manager in charge of the office office of the maximum number of daily accesses and identification of suitable waiting areas outside the headquarters of the office office itself;	False	False	False	False	False	False	False	False	True
ITA100425	in Universities and Institutions of Higher Education in which the participation of students in didactic or curricular activities is not permitted, due to the needs connected to the health emergency referred to in the present decree, the activities may be carried out, where possible, by means of distance learning, identified by the same Universities and Institutions, with particular regard to the specific needs of students with disabilities.	False	False	False	True	False	False	False	False	False
ITA100426	for the benefit of students who are not allowed, for the needs related to the needs related to the health emergency referred to in this decree, the participation in the didactic or curricular activities of the Universities and Institutions of high artistic and musical education and coreutica, these can be carried out, where possible, with modalities' at a distance, identified by the same Universities' and Institutions, having regard to the specific needs of students with disabilities students with disabilities.	False	False	False	True	False	False	False	False	False
ITA100427	in the judicial offices included in the districts of the Court of Appeal to which the districts to which the municipalities listed in Annex 1 to the Decree of the of the President of the Council of Ministers of February 23, 2020, until March 15, 2020, for services open to the public and in relation to the activities that are not strictly connected to urgent acts and activities, the Head of the judicial office, after consultation with the administrative manager, may establish the reduction of opening hours to the public also by way of derogation from the provisions of Article 162 of Law 23 October 1960, n. 1196;	True	False	False	False	False	False	False	False	False
ITA100428	The agile work mode governed by articles 18 to 23 of Law no. 81 of May 22, 2017, is applicable on a provisionally, until March 15, 2020, for employers having legal or operational headquarters in the Regions Emilia Romagna, Friuli Venezia Giulia  Giulia, Lombardy, Piedmont, Veneto and Liguria, and for workers therein resident or domiciled there that carry out work activities outside these territories these territories, to any subordinate employment relationship, in compliance principles dictated by the aforementioned provisions, even in the absence of individual individual agreements provided for therein.	False	False	False	True	False	False	False	False	False
ITA100429	It is also forbidden to export PPE outside the national territory without prior authorization from the Department of Civil Protection.	False	False	False	False	True	False	False	False	False
ITA100430	By way of derogation from paragraph 18 of article 35, it is possible to pay the supplier an advance on the price up to the extent of fifty percent of the value of the contract even in the absence of the constitution of a bank or insurance guarantee provided for therein, or even more than fifty percent if necessary with adequate justification.	False	False	False	False	False	False	False	False	True
ITA100431	From 00.00 on Wednesday, February 26, 2020 until 24.00 on March 4, 2020, the following is ordered in the territory of the Marche Region as it borders on the clusters: a) suspension of all public events of any kind;	False	True	False	True	False	False	False	False	False
ITA100432	the suspension of the educational services of infancy and of the schools of every order and degree, let alone the frequency of the scholastic, university activities (lectures, esamidi profit and sessions of degrees) and of high professional formation and of the courses of instruction and professional formation, except the formative activities carried out at a distance and those related to the sanitary professions comprising the apprenticeships;	False	False	False	True	False	False	False	False	False
ITA100433	The suspension of all educational travel both domestically and abroad;	False	False	False	True	False	False	False	False	False
ITA100434	the suspension of the opening to the public of museums and other institutes and places of culture and libraries;	False	False	False	True	False	False	False	False	False
ITA100435	A Steering Committee composed of the Civil Protection, the Health Service and the Social Policies Service, the Prefectures of the territory, Anci Marche, Gores, has been set up in order to coordinate the overall logistic, sanitary and organizational activities required by the event	False	False	False	False	False	False	False	True	False
ITA100436	t is compulsory for all individuals who, in the last 14 days, have entered the Marche region from areas subject to restrictive measures by the health authorities of the relevant regions, from areas of China affected by the epidemic or from other areas of the world where contagion is confirmed, to communicate this circumstance to the Prevention Department of the competent local health authority, will provide for the adoption of the measure of the fiduciary home permanence with active surveillance, or, in the presence of hostile conditions, to alternative measures of equivalent effectiveness.equivalent effectiveness.	False	True	True	False	False	False	False	False	False
ITA100437	Follow the prevention information and the behavioral handbook developed by the Ministry of Health, contained in the circular of February 22, 2020 of the Office 5 prevention of communicable diseases of the Ministry of Health (which is attached in order to ensure maximum dissemination);	False	False	False	False	False	False	False	True	False
ITA100438	follow the indications contained in the special posters prepared by the Ministry and affixed today at ministerial premises to prevent and contain the spread of contagion from COVID-19 (which is attached in order to ensure maximum dissemination)	False	False	False	False	False	False	False	True	False
ITA100439	to adopt behaviors based on the correct knowledge of the phenomenon and on the adoption of adequate prophylaxis measures, with invitation to acquire information from institutional sources, in particular by referring to the special focus continuously updated and available on the website of the Ministry of Health at the following address: http://www.salute.gov.it/nuovocoronavirus	False	False	False	False	False	False	False	True	False
ITA100440	n the offices used to receive the public or in general in the premises frequented by external staff, it is recommended to avoid overcrowding also through the staggering of accesses and to ensure the frequent ventilation of the same, to take care that it is carried out by the companies in charge a thorough cleaning and disinfection of surfaces and environments, to maintain an adequate distance with the users, according to the indications provided by the Higher Institute of Health.	False	False	True	True	False	False	False	False	False
ITA100441	For the purposes of the present ordinance, the Coordination for the necessary activities is establishedthe containment of the spread of COVID-19 of the Presidency of the Sicilian Region, composed of representatives of the Offices mentioned in the introduction. Its activity is coordinated by the President of the Sicilian Region or his delegate.	False	False	False	False	False	False	False	True	False
ITA100442	In order to standardize the measures related to the containment of the spread of COVID-19, as indicated by the Crisis Unit established at the Department of Civil Protection of the Presidency of the Council of Ministers, local authorities wishing to adopt specific ordinances are required to to liaise with the Coordination referred to in the previous article.	True	False	False	False	False	False	False	False	False
ITA100443	schools of every order and degree, universities, and the offices of the remaining public administrations must display in environments open to the public or of greater crowding and transit the information on the prevention measures announced by the Ministry.	False	False	False	False	False	False	False	True	False
ITA100444	in public administrations and, in particular, in access areas to Health Service facilities, as well as in all premises open to the public, disinfectant solutions for hand washing shall be made available to employees, users and visitors; In order to standardize the measures related to the containment of the spread of COVID-19, as indicated by the Crisis Unit established at the Department of Civil Protection of the Presidency of the Council of Ministers, local authorities wishing to adopt specific ordinances are required to to liaise with the Coordination referred to in the previous article. This linking action can	False	False	True	False	False	False	False	False	True
ITA100445	educational trips, exchange or twinning initiatives, guided tours and educational outings, however named, planned by educational institutions of all levels are suspended until March 15, 2020	False	True	False	True	False	False	False	False	False
ITA100446	anyone who has entered Italy in the last fourteen days after having stayed in areas at epidemiological risk, as identified by the World Health Organization, or in Italian municipalities where local transmission of the virus has been demonstrated (Annex 2, The updated version of which can be found on the institutional website of the Ministry of Health and the Region. Ministry of Health and of the Region), must communicate this circumstance to the Prevention Department Department of the competent local health authority (attachment 3), which will then communicate it to the general practitioner (MMG) or pediatrician of free choice (PLS) who assist the subject;	False	False	True	False	False	False	False	False	False
ITA100447	The operator of Public Health and/or the Prevention Department of the competent health company on the basis of the communications referred to in points 7) and 8), prescribe a home stay, as follows 8), the prescription of the home stay, according to the following procedures:	False	False	True	False	False	False	False	False	False
ITA100448	In order to maximize the effectiveness of the protocol, it is imperative to inform about the meaning, modalities and purposes of home isolation in order to ensure maximum adherence and application of the following measures maximum adherence and implementation of the following measures:a. maintenance of isolation status for fourteen days after the last exposure;b. prohibition of social contactsc. prohibition of movement and/or travel;d. obligation to remain contactable for surveillance activities;	False	True	True	False	False	False	False	False	False
ITA100449	with reference to the entire regional territory, with effect from the adoption of this ordinance until the end of March 1, 2020, the suspension of the educational services of infancy and of the schools of every order and degree, as well as' of the frequency of the activities' scholastic and training and university, except the activities' training carried out at a distance, in order to allow, by of the competent subjects, the realization of a program of extraordinary disinfection of the premises headquarters of teaching and training activities of schools, training institutions and universities.	False	False	False	True	False	False	False	False	False
ITA100450	1. In order to ensure the most effective coordination of the activities carried out by the structures of the Autonomous Region of Valle d'Aosta competent in the fields of civil protection and health for the management of the emergency indicated in the introduction, the Coordinator of the Department of Civil Protection and Fire Brigades of the Autonomous Region of Valle d'Aosta is appointed as implementing subject in accordance with Article 1, paragraph 1, of the Order of the Head of the Department of Civil Protection No 630 of 3 February 2020.	False	False	False	False	False	False	False	False	True
ITA100451	The implementing entity referred to in paragraph 1 operates on the basis of specific directives issued by the Head of the Department of Civil Protection as well as in close connection with the coordination structure of the Department of Civil Protection activated for the management of the emergency referred to in the introduction, in accordance with the provisions of Article 1, paragraph 1, of the Order of the Head of the Department of Civil Protection No 630 of 3 February 2020 and subsequent emergency provisions.	False	False	False	False	False	False	False	False	True
ITA100452	THE PRESIDENT OF THE REGIONAL GOVERNMENT ORDERS	True	False	False	False	False	False	False	False	False
ITA100453	1. Beginning at midnight on Thursday, February 27, 2020, and ending at midnight on February 29, 2020, the following shall apply in the territory of the Marche Region 2020 on the territory of the Marche Region is ordered:(a) the suspension of all public events of any kind;	False	True	False	True	False	False	False	False	False
ITA100454	b) the suspension of the educational services for children and schools of all levels, as well as the frequency of school and university activities (lessons, examinations and degree university activities (lectures, profit examinations and graduation sessions) and of high professional training and education and vocational training, with the exception of training activities carried out at a distance and those related to the health professions, including internships;	False	False	False	True	False	False	False	False	False
ITA100455	c) the suspension of all educational trips, both domestic and foreign;	False	False	False	True	False	False	False	False	False
ITA100456	d) the suspension of the opening to the public of museums and other institutes and cultural places and libraries;	False	False	False	True	False	False	False	False	False
ITA100457	6. All individuals who, in the last 14 days, have entered the Marche region from areas subject to restrictive measures by the health authorities of the relevant regions, from areas of China affected by the epidemic or from other areas of the world where contagion is confirmed, are obliged to communicate this circumstance to the Prevention Department of the competent territorial health agency;	False	True	True	False	False	False	False	False	False
ITA100458	The territorially competent health authority, having acquired the communication referred to in paragraph 6, will provide for the adoption of the measure of fiduciary home stay with active supervision, or, in the presence of hostile conditions, alternative measures of equivalent effectiveness.	False	False	True	False	False	False	False	False	False
ITA100459	DECREE OF THE PRESIDENT OF THE COUNCIL OF MINISTERS. Urgent measures to contain the contagion in the municipalities listed in Annex 1	True	False	False	False	False	False	False	False	False
ITA100460	In order to combat and contain the spread of the SARS-COV2-2019/2020 virus, the following containment measures shall be adopted in the municipalities indicated in Annex 1: (a) Prohibition of removal from the municipalities listed in Attachment 1 by all individuals however present therein;	False	True	False	True	False	False	False	False	False
ITA100461	b) prohibition of access in the municipalities listed in Annex 1;	False	True	False	True	False	False	False	False	False
ITA100462	 c) suspension of demonstrations or initiatives of any kind, events and any form of meeting in public or private places, including cultural, recreational, sporting and religious, even if carried out in closed places open to the public;	False	True	True	True	False	False	False	False	False
ITA100463	closure of the educational services for children referred to in Article 2 of Legislative Decree No. 65 of April 13, 2017, and schools of all levels, as well as institutions of higher education, including Universities and Institutions of Higher Education in Music and Dance, without prejudice to the possibility of carrying out training activities at a distance;	False	False	False	True	False	False	False	False	False
ITA100464	suspension of educational trips, exchange or twinning initiatives, guided tours and exchange or twinning initiatives, guided tours and educational outings however denominated, planned by the educational institutions of all all levels, until March 15, 2020;	False	False	False	True	False	False	False	False	False
ITA100465	suspension of the services of opening to the public of museums and other and other institutions and places of culture referred to in art. 101 of the cultural heritage and landscape code	False	False	False	True	False	False	False	False	False
ITA100466	suspension of the activities' of public offices, without prejudice to the provision of essential services and public utility ', according to modalities' and limits indicated by order of the prefect competent territorially competent;	False	False	False	False	False	False	False	False	True
ITA100467	closure of all commercial activities, with the exception of those of public utility those of public utility', of the essential public services of which articles 1 and 2 of Law June 12, 1990, n. 146, and of commercial commercial exercises for the purchase of goods of first necessity ', according to the modalities' and the limits indicated with provision of the prefect territorially competent;	False	False	False	True	False	False	False	False	False
ITA100468	Obligation to access essential public services, as well as commercial establishments for the purchase of essential goods, wearing personal protective equipment or adopting special precautionary measures identified by the department of prevention of the competent local health authority.	False	False	True	False	False	False	False	False	False
ITA100469	suspension of the services of transport of goods and people, land, rail, inland waters and local public, even not scheduled,	False	False	False	True	False	False	False	False	False
ITA100470	suspension of work activities for companies, excluding those that provide exclusion of those that supply essential services and of public utility utility', including the activity' veterinary, as well as' of those that can be carried out in modality' home or in modality' to distance.	False	False	False	True	False	False	False	False	False
ITA100471	suspension of the performance of activities' work for workers residing or domiciled, even de facto, in the municipality or area affected, even if the same take place outside one of the municipalities referred to in Annex 1.	False	False	False	True	False	False	False	False	False
ITA100472	A regional crisis unit must be activated in all Regions, operating in close connection with the SOR - Sala Operativa Regionale (Regional Operations Room).	True	False	False	False	False	False	False	False	False
ITA100473	This unit must include the participation of the Regional Health Referent, who operates in conjunction with the Health Director of the local health agencies, and in constant contact with a representative of the Prefettura Capologo (Chief Prefecture), in order to guarantee the connection with the other Prefetturas - UTG of the regional territory.	True	False	False	False	False	False	False	False	False
ITA100474	In the provinces where there are municipalities or areas in which there is at least one positive person for whom the source of transmission is not known or in which there is a case not attributable to a person from an area already affected by the infection of the virus mentioned, as provided by art. 1 paragraph 1 of Decree Law n. 6 of 23.02.2020, the Prefect or his delegate provides for the activation of the CCS - Rescue Coordination Center of the province territorially involved, with the activation of the provincial planning of civil protection and the possible activation of the Operational Centers of sub-provincial level (C.O.M.).	True	False	False	False	False	False	False	False	False
ITA100475	In the provincial territories in which fall the municipalities in which it was found at least one case of positivity to COVID - 19 not falling into the type of art. 1, paragraph 1 of Decree Law No. 6 of 23/02/2020, it is referred to the evaluation of the Prefecture - UTG the possible need for activation of the CCS.	True	False	False	False	False	False	False	False	False
